Sub_Directory,Description_Type,Judge_1_Score,Judge_2_Score,Judge_3_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p00003,Description_Simple,0.0,0.0,0.0,0.0,False,0.1438397914171219,0.1438397914171219,True,False,False,False,True
p00001,Description_Simple,0.0,0.0,0.0,0.0,False,0.02187960594892502,0.02187960594892502,True,False,False,False,True
p00006,Description_Simple,1.0,1.0,1.0,1.0,True,0.5496047735214233,0.45039522647857666,True,True,True,True,False
p00011,Description_Simple,0.0,0.0,0.0,0.0,False,0.04307878017425537,0.04307878017425537,True,False,False,False,True
p02255,Description_Simple,0.0,0.0,0.0,0.0,False,0.39130207896232605,0.39130207896232605,True,False,False,False,True
p00007,Description_Simple,0.4,0.4,0.4,0.4,False,0.6034124493598938,0.20341244935989378,False,False,True,False,False
p00002,Description_Simple,0.0,0.0,0.0,0.0,False,0.16579166054725647,0.16579166054725647,True,False,False,False,True
p02256,Description_Simple,1.0,1.0,1.0,1.0,True,0.596098780632019,0.40390121936798096,True,True,True,True,False
p02257,Description_Simple,0.0,0.0,0.0,0.0,False,0.5509085059165955,0.5509085059165955,False,False,True,False,False
p02268,Description_Simple,0.0,0.0,0.0,0.0,False,0.34234774112701416,0.34234774112701416,True,False,False,False,True
p02260,Description_Simple,0.0,0.0,0.0,0.0,False,0.4141232967376709,0.4141232967376709,True,False,False,False,True
p00005,Description_Simple,1.0,1.0,1.0,1.0,True,0.7669168710708618,0.23308312892913818,True,True,True,True,False
p02264,Description_Simple,0.0,0.0,0.0,0.0,False,0.007162010297179222,0.007162010297179222,True,False,False,False,True
p02258,Description_Simple,0.0,0.0,0.0,0.0,False,0.44467294216156006,0.44467294216156006,True,False,False,False,True
p02263,Description_Simple,0.0,0.0,0.0,0.0,False,0.2271777093410492,0.2271777093410492,True,False,False,False,True
p02259,Description_Simple,0.0,0.0,0.0,0.0,False,0.1391560137271881,0.1391560137271881,True,False,False,False,True
p02381,Description_Simple,0.0,0.0,0.0,0.0,False,0.08761518448591232,0.08761518448591232,True,False,False,False,True
p02390,Description_Simple,0.0,0.0,0.0,0.0,False,0.4842376112937927,0.4842376112937927,True,False,False,False,True
p02389,Description_Simple,0.0,0.0,0.0,0.0,False,0.6528778672218323,0.6528778672218323,False,False,True,False,False
p02388,Description_Simple,0.1,0.1,0.1,0.1,False,0.4924617409706116,0.3924617409706116,True,False,False,False,True
p02393,Description_Simple,0.0,0.0,0.0,0.0,False,0.15060485899448395,0.15060485899448395,True,False,False,False,True
p02394,Description_Simple,0.0,0.0,0.0,0.0,False,0.14853449165821075,0.14853449165821075,True,False,False,False,True
p02392,Description_Simple,0.0,0.0,0.0,0.0,False,0.24674466252326965,0.24674466252326965,True,False,False,False,True
p02402,Description_Simple,0.0,0.0,0.0,0.0,False,0.042319685220718384,0.042319685220718384,True,False,False,False,True
p02398,Description_Simple,0.0,0.0,0.0,0.0,False,0.18424928188323975,0.18424928188323975,True,False,False,False,True
p02396,Description_Simple,0.0,0.0,0.0,0.0,False,0.26952946186065674,0.26952946186065674,True,False,False,False,True
p02401,Description_Simple,0.0,0.0,0.0,0.0,False,0.24001967906951904,0.24001967906951904,True,False,False,False,True
p02404,Description_Simple,0.0,0.0,0.0,0.0,False,0.22106660902500153,0.22106660902500153,True,False,False,False,True
p02403,Description_Simple,0.0,0.0,0.0,0.0,False,0.2357299029827118,0.2357299029827118,True,False,False,False,True
p02397,Description_Simple,0.0,0.0,0.0,0.0,False,0.18469980359077454,0.18469980359077454,True,False,False,False,True
p02400,Description_Simple,0.0,0.0,0.0,0.0,False,0.14444971084594727,0.14444971084594727,True,False,False,False,True
p02399,Description_Simple,0.0,0.0,0.0,0.0,False,0.17788974940776825,0.17788974940776825,True,False,False,False,True
p02406,Description_Simple,0.1,0.1,0.1,0.1,False,0.22173060476779938,0.12173060476779937,True,False,False,False,True
p02405,Description_Simple,0.0,0.0,0.0,0.0,False,0.5741190910339355,0.5741190910339355,False,False,True,False,False
p02420,Description_Simple,0.0,0.0,0.0,0.0,False,0.20110724866390228,0.20110724866390228,True,False,False,False,True
p02408,Description_Simple,0.0,0.0,0.0,0.0,False,-0.010528757236897945,0.010528757236897945,True,False,False,False,True
p02410,Description_Simple,0.0,0.0,0.0,0.0,False,0.038543347269296646,0.038543347269296646,True,False,False,False,True
p02411,Description_Simple,0.0,0.0,0.0,0.0,False,0.05921832099556923,0.05921832099556923,True,False,False,False,True
p02412,Description_Simple,0.8,0.8,0.8,0.8,True,0.5132095813751221,0.286790418624878,True,True,True,True,False
p02418,Description_Simple,0.7,0.7,0.7,0.7,True,0.47078290581703186,0.2292170941829681,False,True,False,False,False
p02415,Description_Simple,0.0,0.0,0.0,0.0,False,-0.005958144553005695,0.005958144553005695,True,False,False,False,True
p02417,Description_Simple,0.0,0.0,0.0,0.0,False,0.21298332512378693,0.21298332512378693,True,False,False,False,True
p02414,Description_Simple,0.0,0.0,0.0,0.0,False,0.42696961760520935,0.42696961760520935,True,False,False,False,True
p02407,Description_Simple,0.0,0.0,0.0,0.0,False,0.12453888356685638,0.12453888356685638,True,False,False,False,True
p02416,Description_Simple,0.0,0.0,0.0,0.0,False,0.524497926235199,0.524497926235199,False,False,True,False,False
p02419,Description_Simple,0.0,0.0,0.0,0.0,False,0.16865669190883636,0.16865669190883636,True,False,False,False,True
p02413,Description_Simple,0.0,0.0,0.0,0.0,False,0.0990922749042511,0.0990922749042511,True,False,False,False,True
p02409,Description_Simple,0.0,0.0,0.0,0.0,False,0.319602906703949,0.319602906703949,True,False,False,False,True
p02547,Description_Simple,0.0,0.0,0.0,0.0,False,0.4160105288028717,0.4160105288028717,True,False,False,False,True
p02552,Description_Simple,0.0,0.0,0.0,0.0,False,0.24530404806137085,0.24530404806137085,True,False,False,False,True
p02421,Description_Simple,0.0,0.0,0.0,0.0,False,0.17657232284545898,0.17657232284545898,True,False,False,False,True
p02553,Description_Simple,0.0,0.0,0.0,0.0,False,-0.0007056072354316711,0.0007056072354316711,True,False,False,False,True
p02570,Description_Simple,0.0,0.0,0.0,0.0,False,0.26087266206741333,0.26087266206741333,True,False,False,False,True
p02582,Description_Simple,0.8,0.8,0.8,0.8,True,0.41709673404693604,0.382903265953064,False,True,False,False,False
