Sub_Directory,Description_Type,Judge_1_Score,Judge_2_Score,Judge_3_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p02921,Description_Simple,0.2,0.2,0.2,0.2,False,0.5782585144042969,0.37825851440429686,False,False,True,False,False
p02773,Description_Simple,0.4,0.4,0.4,0.4,False,0.6897004842758179,0.28970048427581785,False,False,True,False,False
p03494,Description_Simple,1.0,1.0,1.0,1.0,True,0.6872969269752502,0.31270307302474976,True,True,True,True,False
p03493,Description_Simple,0.7,0.7,0.7,0.7,True,0.6878821849822998,0.012117815017700151,True,True,True,True,False
p03035,Description_Simple,0.4,0.4,0.4,0.4,False,0.2640712857246399,0.13592871427536013,True,False,False,False,True
p02577,Description_Simple,1.0,1.0,1.0,1.0,True,0.8284205198287964,0.1715794801712036,True,True,True,True,False
p02910,Description_Simple,0.9,0.9,0.9,0.9,True,0.5842960476875305,0.3157039523124695,True,True,True,True,False
p02570,Description_Simple,1.0,1.0,1.0,1.0,True,0.4541839361190796,0.5458160638809204,False,True,False,False,False
p03456,Description_Simple,1.0,1.0,1.0,1.0,True,0.6556318998336792,0.3443681001663208,True,True,True,True,False
p03469,Description_Simple,0.2,0.2,0.2,0.2,False,0.6173903942108154,0.4173903942108154,False,False,True,False,False
p02917,Description_Simple,0.0,0.0,0.0,0.0,False,0.6369446516036987,0.6369446516036987,False,False,True,False,False
p02729,Description_Simple,0.0,0.0,0.0,0.0,False,0.5585809946060181,0.5585809946060181,False,False,True,False,False
p02381,Description_Simple,0.9,0.9,0.9,0.9,True,0.6776425242424011,0.2223574757575989,True,True,True,True,False
p03059,Description_Simple,1.0,1.0,1.0,1.0,True,0.4419143497943878,0.5580856502056122,False,True,False,False,False
p02988,Description_Simple,1.0,1.0,1.0,1.0,True,0.5408427715301514,0.45915722846984863,True,True,True,True,False
p02711,Description_Simple,0.2,0.2,0.2,0.2,False,0.5939381122589111,0.3939381122589111,False,False,True,False,False
p02718,Description_Simple,0.6,0.6,0.6,0.6,True,0.6503493189811707,0.050349318981170677,True,True,True,True,False
p03854,Description_Simple,0.2,0.2,0.2,0.2,False,0.4646291434764862,0.2646291434764862,True,False,False,False,True
p02981,Description_Simple,1.0,1.0,1.0,1.0,True,0.3239259719848633,0.6760740280151367,False,True,False,False,False
p02388,Description_Simple,0.8,0.8,0.8,0.8,True,0.7350777387619019,0.06492226123809819,True,True,True,True,False
p03434,Description_Simple,1.0,1.0,1.0,1.0,True,0.605845034122467,0.39415496587753296,True,True,True,True,False
p02571,Description_Simple,0.2,0.2,0.2,0.2,False,0.42456257343292236,0.22456257343292235,True,False,False,False,True
p03457,Description_Simple,1.0,1.0,1.0,1.0,True,0.6280796527862549,0.3719203472137451,True,True,True,True,False
p02916,Description_Simple,0.3,0.3,0.3,0.3,False,0.4470301866531372,0.14703018665313722,True,False,False,False,True
p02911,Description_Simple,1.0,1.0,1.0,1.0,True,0.7156064510345459,0.2843935489654541,True,True,True,True,False
p03239,Description_Simple,0.7,0.7,0.7,0.7,True,0.38573750853538513,0.3142624914646148,False,True,False,False,False
p02582,Description_Simple,0.9,0.9,0.9,0.9,True,0.7946456670761108,0.10535433292388918,True,True,True,True,False
p02576,Description_Simple,1.0,1.0,1.0,1.0,True,0.6003043055534363,0.3996956944465637,True,True,True,True,False
p02772,Description_Simple,0.7,0.7,0.7,0.7,True,0.8669386506080627,0.1669386506080628,True,True,True,True,False
p04012,Description_Simple,0.4,0.4,0.4,0.4,False,0.6460835337638855,0.24608353376388548,False,False,True,False,False
p02786,Description_Simple,1.0,1.0,1.0,1.0,True,0.565338671207428,0.434661328792572,True,True,True,True,False
p02547,Description_Simple,0.4,0.4,0.4,0.4,False,0.6061485409736633,0.2061485409736633,False,False,True,False,False
p02719,Description_Simple,1.0,1.0,1.0,1.0,True,0.6091247797012329,0.3908752202987671,True,True,True,True,False
p03435,Description_Simple,0.1,0.1,0.1,0.1,False,0.40829169750213623,0.30829169750213625,True,False,False,False,True
p02389,Description_Simple,0.9,0.9,0.9,0.9,True,0.4080215096473694,0.49197849035263064,False,True,False,False,False
p02578,Description_Simple,0.4,0.4,0.4,0.4,False,0.700314462184906,0.300314462184906,False,False,True,False,False
p02989,Description_Simple,0.0,0.0,0.0,0.0,False,0.48569607734680176,0.48569607734680176,True,False,False,False,True
p02987,Description_Simple,0.9,0.9,0.9,0.9,True,0.7622306942939758,0.1377693057060242,True,True,True,True,False
p03060,Description_Simple,1.0,1.0,1.0,1.0,True,0.2843424677848816,0.7156575322151184,False,True,False,False,False
p02945,Description_Simple,1.0,1.0,1.0,1.0,True,0.7074185609817505,0.2925814390182495,True,True,True,True,False
p02830,Description_Simple,0.8,0.8,0.8,0.8,True,0.6083266735076904,0.19167332649230961,True,True,True,True,False
p02801,Description_Simple,0.8,0.8,0.8,0.8,True,0.6783905029296875,0.12160949707031254,True,True,True,True,False
