Sub_Directory,Description_Type,Judge_1_Score,Judge_2_Score,Judge_3_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
mbpp_0342,Description_Simple,1.0,1.0,1.0,1.0,True,0.5468878746032715,0.4531121253967285,True,True,True,True,False
mbpp_0031,Description_Simple,0.9,0.9,0.9,0.9,True,0.6191719770431519,0.28082802295684817,True,True,True,True,False
mbpp_0408,Description_Simple,0.4,0.4,0.4,0.4,False,0.295703262090683,0.10429673790931704,True,False,False,False,True
mbpp_0635,Description_Simple,1.0,1.0,1.0,1.0,True,0.5342836380004883,0.4657163619995117,True,True,True,True,False
mbpp_0323,Description_Simple,0.9,0.9,0.9,0.9,True,0.6934028267860413,0.20659717321395876,True,True,True,True,False
mbpp_0771,Description_Simple,0.9,0.9,0.9,0.9,True,0.467217355966568,0.43278264403343203,False,True,False,False,False
mbpp_0159,Description_Simple,1.0,1.0,1.0,1.0,True,0.7098345756530762,0.29016542434692383,True,True,True,True,False
mbpp_0843,Description_Simple,1.0,1.0,1.0,1.0,True,0.5666481852531433,0.4333518147468567,True,True,True,True,False
mbpp_0189,Description_Simple,1.0,1.0,1.0,1.0,True,0.5282506346702576,0.47174936532974243,True,True,True,True,False
mbpp_0245,Description_Simple,1.0,1.0,1.0,1.0,True,0.6219925284385681,0.3780074715614319,True,True,True,True,False
mbpp_0004,Description_Simple,0.9,0.9,0.9,0.9,True,0.7297253608703613,0.1702746391296387,True,True,True,True,False
mbpp_0039,Description_Simple,0.7,0.7,0.7,0.7,True,0.6486042141914368,0.05139578580856319,True,True,True,True,False
mbpp_0522,Description_Simple,1.0,1.0,1.0,1.0,True,0.8217663764953613,0.17823362350463867,True,True,True,True,False
mbpp_0496,Description_Simple,0.9,0.9,0.9,0.9,True,0.6911450028419495,0.20885499715805056,True,True,True,True,False
mbpp_0822,Description_Simple,0.1,0.1,0.1,0.1,False,0.6703588366508484,0.5703588366508484,False,False,True,False,False
mbpp_0069,Description_Simple,1.0,1.0,1.0,1.0,True,0.4792570471763611,0.5207429528236389,False,True,False,False,False
mbpp_0123,Description_Simple,0.9,0.9,0.9,0.9,True,0.6442278027534485,0.25577219724655154,True,True,True,True,False
mbpp_0209,Description_Simple,0.9,0.9,0.9,0.9,True,0.683458685874939,0.21654131412506106,True,True,True,True,False
mbpp_0372,Description_Simple,1.0,1.0,1.0,1.0,True,0.7429565191268921,0.2570434808731079,True,True,True,True,False
mbpp_0108,Description_Simple,0.4,0.4,0.4,0.4,False,0.5150655508041382,0.11506555080413816,False,False,True,False,False
mbpp_0776,Description_Simple,0.0,0.0,0.0,0.0,False,0.6978062391281128,0.6978062391281128,False,False,True,False,False
mbpp_0223,Description_Simple,0.9,0.9,0.9,0.9,True,0.7187840938568115,0.1812159061431885,True,True,True,True,False
mbpp_0515,Description_Simple,1.0,1.0,1.0,1.0,True,0.7428467869758606,0.2571532130241394,True,True,True,True,False
mbpp_0747,Description_Simple,1.0,1.0,1.0,1.0,True,0.729415774345398,0.27058422565460205,True,True,True,True,False
mbpp_0940,Description_Simple,1.0,1.0,1.0,1.0,True,0.7400355935096741,0.2599644064903259,True,True,True,True,False
mbpp_0423,Description_Simple,1.0,1.0,1.0,1.0,True,0.592703104019165,0.40729689598083496,True,True,True,True,False
mbpp_0838,Description_Simple,0.0,0.0,0.0,0.0,False,0.7013329267501831,0.7013329267501831,False,False,True,False,False
mbpp_0315,Description_Simple,1.0,1.0,1.0,1.0,True,0.7087633013725281,0.2912366986274719,True,True,True,True,False
mbpp_0501,Description_Simple,0.2,0.2,0.2,0.2,False,0.7462515830993652,0.5462515830993653,False,False,True,False,False
mbpp_0938,Description_Simple,1.0,1.0,1.0,1.0,True,0.7667762041091919,0.2332237958908081,True,True,True,True,False
mbpp_0834,Description_Simple,0.1,0.1,0.1,0.1,False,0.7759023904800415,0.6759023904800415,False,False,True,False,False
mbpp_0074,Description_Simple,1.0,1.0,1.0,1.0,True,0.5853001475334167,0.41469985246658325,True,True,True,True,False
mbpp_0550,Description_Simple,1.0,1.0,1.0,1.0,True,0.744782030582428,0.255217969417572,True,True,True,True,False
mbpp_0901,Description_Simple,1.0,1.0,1.0,1.0,True,0.7033616900444031,0.2966383099555969,True,True,True,True,False
mbpp_0524,Description_Simple,1.0,1.0,1.0,1.0,True,0.6733158826828003,0.3266841173171997,True,True,True,True,False
mbpp_0306,Description_Simple,0.3,0.3,0.3,0.3,False,0.6959316730499268,0.39593167304992677,False,False,True,False,False
mbpp_0811,Description_Simple,1.0,1.0,1.0,1.0,True,0.7683370113372803,0.23166298866271973,True,True,True,True,False
mbpp_0850,Description_Simple,0.2,0.2,0.2,0.2,False,0.5178102850914001,0.31781028509140014,False,False,True,False,False
mbpp_0523,Description_Simple,0.5,0.5,0.5,0.5,True,0.4825761914253235,0.017423808574676514,False,True,False,False,False
mbpp_0926,Description_Simple,0.7,0.7,0.7,0.7,True,0.6245083212852478,0.07549167871475215,True,True,True,True,False
mbpp_0453,Description_Simple,1.0,1.0,1.0,1.0,True,0.5418102741241455,0.4581897258758545,True,True,True,True,False
mbpp_0247,Description_Simple,1.0,1.0,1.0,1.0,True,0.7769839763641357,0.22301602363586426,True,True,True,True,False
mbpp_0463,Description_Simple,0.4,0.4,0.4,0.4,False,0.6607143878936768,0.26071438789367674,False,False,True,False,False
mbpp_0469,Description_Simple,1.0,1.0,1.0,1.0,True,0.7157753705978394,0.28422462940216064,True,True,True,True,False
mbpp_0755,Description_Simple,0.7,0.7,0.7,0.7,True,0.6865931749343872,0.013406825065612749,True,True,True,True,False
mbpp_0382,Description_Simple,1.0,1.0,1.0,1.0,True,0.7023417353630066,0.2976582646369934,True,True,True,True,False
mbpp_0854,Description_Simple,1.0,1.0,1.0,1.0,True,0.5990737676620483,0.40092623233795166,True,True,True,True,False
mbpp_0060,Description_Simple,0.2,0.2,0.2,0.2,False,0.7932871580123901,0.5932871580123902,False,False,True,False,False
mbpp_0689,Description_Simple,1.0,1.0,1.0,1.0,True,0.8205662965774536,0.1794337034225464,True,True,True,True,False
mbpp_0149,Description_Simple,1.0,1.0,1.0,1.0,True,0.7952532172203064,0.2047467827796936,True,True,True,True,False
mbpp_0239,Description_Simple,1.0,1.0,1.0,1.0,True,0.6858689188957214,0.31413108110427856,True,True,True,True,False
mbpp_0107,Description_Simple,0.1,0.1,0.1,0.1,False,0.7705626487731934,0.6705626487731934,False,False,True,False,False
mbpp_0826,Description_Simple,0.3,0.3,0.3,0.3,False,0.5144826173782349,0.21448261737823487,False,False,True,False,False
mbpp_0349,Description_Simple,1.0,1.0,1.0,1.0,True,0.6285390853881836,0.3714609146118164,True,True,True,True,False
mbpp_0466,Description_Simple,1.0,1.0,1.0,1.0,True,0.7539149522781372,0.2460850477218628,True,True,True,True,False
mbpp_0121,Description_Simple,0.8,0.8,0.8,0.8,True,0.6363069415092468,0.16369305849075322,True,True,True,True,False
mbpp_0597,Description_Simple,1.0,1.0,1.0,1.0,True,0.570187509059906,0.429812490940094,True,True,True,True,False
mbpp_0485,Description_Simple,1.0,1.0,1.0,1.0,True,0.8299955725669861,0.17000442743301392,True,True,True,True,False
mbpp_0129,Description_Simple,0.1,0.1,0.1,0.1,False,0.568897008895874,0.46889700889587405,False,False,True,False,False
mbpp_0628,Description_Simple,0.4,0.4,0.4,0.4,False,0.5719157457351685,0.17191574573516843,False,False,True,False,False
mbpp_0397,Description_Simple,1.0,1.0,1.0,1.0,True,0.7208527326583862,0.27914726734161377,True,True,True,True,False
mbpp_0054,Description_Simple,1.0,1.0,1.0,1.0,True,0.6175212264060974,0.3824787735939026,True,True,True,True,False
mbpp_0863,Description_Simple,1.0,1.0,1.0,1.0,True,0.7924951314926147,0.20750486850738525,True,True,True,True,False
mbpp_0152,Description_Simple,1.0,1.0,1.0,1.0,True,0.673491358757019,0.32650864124298096,True,True,True,True,False
