Sub_Directory,Description_Type,Judge_1_Score,Judge_2_Score,Judge_3_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
mbpp_0342,Description_Simple,1.0,1.0,1.0,1.0,True,0.5637651681900024,0.43623483180999756,True,True,True,True,False
mbpp_0635,Description_Simple,1.0,1.0,1.0,1.0,True,0.65240478515625,0.34759521484375,True,True,True,True,False
mbpp_0031,Description_Simple,0.7,0.7,0.7,0.7,True,0.704580545425415,0.0045805454254150835,True,True,True,True,False
mbpp_0408,Description_Simple,0.3,0.3,0.3,0.3,False,0.43668368458747864,0.13668368458747865,True,False,False,False,True
mbpp_0771,Description_Simple,1.0,1.0,1.0,1.0,True,0.44465136528015137,0.5553486347198486,False,True,False,False,False
mbpp_0323,Description_Simple,1.0,1.0,1.0,1.0,True,0.6852506399154663,0.3147493600845337,True,True,True,True,False
mbpp_0159,Description_Simple,0.7,0.7,0.7,0.7,True,0.7084328532218933,0.008432853221893355,True,True,True,True,False
mbpp_0843,Description_Simple,1.0,1.0,1.0,1.0,True,0.6716663837432861,0.32833361625671387,True,True,True,True,False
mbpp_0245,Description_Simple,1.0,1.0,1.0,1.0,True,0.6007825136184692,0.39921748638153076,True,True,True,True,False
mbpp_0004,Description_Simple,0.8,0.8,0.8,0.8,True,0.6568260192871094,0.14317398071289067,True,True,True,True,False
mbpp_0039,Description_Simple,1.0,1.0,1.0,1.0,True,0.5839831829071045,0.4160168170928955,True,True,True,True,False
mbpp_0189,Description_Simple,1.0,1.0,1.0,1.0,True,0.5558924674987793,0.4441075325012207,True,True,True,True,False
mbpp_0522,Description_Simple,1.0,1.0,1.0,1.0,True,0.7801613807678223,0.21983861923217773,True,True,True,True,False
mbpp_0496,Description_Simple,1.0,1.0,1.0,1.0,True,0.7099990844726562,0.29000091552734375,True,True,True,True,False
mbpp_0069,Description_Simple,1.0,1.0,1.0,1.0,True,0.5613880753517151,0.4386119246482849,True,True,True,True,False
mbpp_0822,Description_Simple,0.2,0.2,0.2,0.2,False,0.6828914880752563,0.48289148807525634,False,False,True,False,False
mbpp_0123,Description_Simple,1.0,1.0,1.0,1.0,True,0.63062584400177,0.36937415599823,True,True,True,True,False
mbpp_0372,Description_Simple,1.0,1.0,1.0,1.0,True,0.734772801399231,0.26522719860076904,True,True,True,True,False
mbpp_0108,Description_Simple,0.3,0.3,0.3,0.3,False,0.42169225215911865,0.12169225215911866,True,False,False,False,True
