Sub_Directory,Description_Type,Judge_1_Score,Judge_2_Score,Judge_3_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p00006,Description_Simple,0.9,0.9,0.9,0.9,True,0.6073498725891113,0.2926501274108887,True,True,True,True,False
p00007,Description_Simple,0.6,0.6,0.6,0.6,True,0.4853299856185913,0.11467001438140867,False,True,False,False,False
p00011,Description_Simple,0.6,0.6,0.6,0.6,True,0.4579947888851166,0.1420052111148834,False,True,False,False,False
p00002,Description_Simple,0.6,0.6,0.6,0.6,True,0.6860994696617126,0.08609946966171267,True,True,True,True,False
p02256,Description_Simple,0.3,0.4,0.35,0.32499999999999996,False,0.7778359055519104,0.45283590555191044,False,False,True,False,False
p02255,Description_Simple,0.9,0.9,0.9,0.9,True,0.6808128356933594,0.21918716430664065,True,True,True,True,False
p00005,Description_Simple,0.6,0.6,0.6,0.6,True,0.8166174292564392,0.21661742925643923,True,True,True,True,False
p02259,Description_Simple,0.2,0.2,0.2,0.2,False,0.34537574648857117,0.14537574648857116,True,False,False,False,True
p02264,Description_Simple,0.6,0.6,0.6,0.6,True,0.6453272104263306,0.04532721042633059,True,True,True,True,False
p02268,Description_Simple,0.3,0.3,0.3,0.3,False,0.405937135219574,0.10593713521957399,True,False,False,False,True
p02258,Description_Simple,0.6,0.6,0.6,0.6,True,0.6168078780174255,0.01680787801742556,True,True,True,True,False
p02263,Description_Simple,0.9,0.9,0.9,0.9,True,0.7589401602745056,0.1410598397254944,True,True,True,True,False
p02257,Description_Simple,0.6,0.6,0.6,0.6,True,0.8171525001525879,0.2171525001525879,True,True,True,True,False
p00001,Description_Simple,0.9,0.9,0.9,0.9,True,0.7226967811584473,0.17730321884155276,True,True,True,True,False
p02260,Description_Simple,0.9,0.9,0.9,0.9,True,0.6575157642364502,0.24248423576354983,True,True,True,True,False
p00003,Description_Simple,0.9,0.9,0.9,0.9,True,0.7225158214569092,0.17748417854309084,True,True,True,True,False
p02396,Description_Simple,0.9,0.9,0.9,0.9,True,0.5379064083099365,0.3620935916900635,True,True,True,True,False
p02402,Description_Simple,0.2,0.2,0.2,0.2,False,0.4756086468696594,0.2756086468696594,True,False,False,False,True
p02393,Description_Simple,0.9,0.9,0.9,0.9,True,0.7348787784576416,0.16512122154235842,True,True,True,True,False
p02390,Description_Simple,0.2,0.2,0.2,0.2,False,0.26535409688949585,0.06535409688949584,True,False,False,False,True
p02400,Description_Simple,0.9,0.9,0.9,0.9,True,0.7137289047241211,0.18627109527587893,True,True,True,True,False
p02398,Description_Simple,0.9,0.9,0.9,0.9,True,0.7090752720832825,0.19092472791671755,True,True,True,True,False
p02381,Description_Simple,0.6,0.6,0.6,0.6,True,0.6092826128005981,0.009282612800598167,True,True,True,True,False
p02397,Description_Simple,0.1,0.1,0.1,0.1,False,0.6363180875778198,0.5363180875778198,False,False,True,False,False
p02399,Description_Simple,0.7,0.6,0.6499999999999999,0.625,True,0.7030108571052551,0.07801085710525513,True,True,True,True,False
p02388,Description_Simple,0.9,0.9,0.9,0.9,True,0.6998188495635986,0.2001811504364014,True,True,True,True,False
p02403,Description_Simple,0.6,0.6,0.6,0.6,True,0.4473164677619934,0.15268353223800657,False,True,False,False,False
p02394,Description_Simple,0.6,0.6,0.6,0.6,True,0.6001046895980835,0.0001046895980835183,True,True,True,True,False
p02392,Description_Simple,0.9,0.9,0.9,0.9,True,0.767877995967865,0.13212200403213503,True,True,True,True,False
p02391,Description_Simple,0.9,0.9,0.9,0.9,True,0.6921155452728271,0.20788445472717287,True,True,True,True,False
p02389,Description_Simple,0.6,0.9,0.75,0.75,True,0.7450411319732666,0.0049588680267333984,True,True,True,True,False
p02401,Description_Simple,0.6,0.6,0.6,0.6,True,0.6914591193199158,0.0914591193199158,True,True,True,True,False
p02413,Description_Simple,0.6,0.6,0.6,0.6,True,0.6043605804443359,0.00436058044433596,True,True,True,True,False
p02406,Description_Simple,0.8,0.9,0.8500000000000001,0.875,True,0.37571361660957336,0.49928638339042664,False,True,False,False,False
p02404,Description_Simple,0.2,0.2,0.2,0.2,False,0.35383808612823486,0.15383808612823485,True,False,False,False,True
p02409,Description_Simple,0.2,0.2,0.2,0.2,False,0.49804335832595825,0.29804335832595824,True,False,False,False,True
p02405,Description_Simple,0.9,0.9,0.9,0.9,True,0.6670653223991394,0.23293467760086062,True,True,True,True,False
p02411,Description_Simple,0.9,0.9,0.9,0.9,True,0.6672043204307556,0.2327956795692444,True,True,True,True,False
p02407,Description_Simple,0.6,0.6,0.6,0.6,True,0.5666024684906006,0.03339753150939939,True,True,True,True,False
p02419,Description_Simple,0.8,0.6,0.7,0.6499999999999999,True,0.6571944952011108,0.007194495201110929,True,True,True,True,False
p02408,Description_Simple,0.2,0.2,0.2,0.2,False,0.18277794122695923,0.017222058773040783,True,False,False,False,True
p02410,Description_Simple,0.6,0.6,0.6,0.6,True,0.5871251821517944,0.012874817848205544,True,True,True,True,False
p02417,Description_Simple,0.9,0.9,0.9,0.9,True,0.7782496213912964,0.12175037860870364,True,True,True,True,False
p02412,Description_Simple,0.6,0.6,0.6,0.6,True,0.5702244639396667,0.02977553606033323,True,True,True,True,False
p02415,Description_Simple,0.9,0.9,0.9,0.9,True,0.708568811416626,0.19143118858337405,True,True,True,True,False
p02416,Description_Simple,0.9,0.9,0.9,0.9,True,0.7060427069664001,0.19395729303359988,True,True,True,True,False
p02414,Description_Simple,0.9,0.9,0.9,0.9,True,0.5914272665977478,0.3085727334022522,True,True,True,True,False
p02418,Description_Simple,0.5,0.5,0.5,0.5,True,0.44165048003196716,0.05834951996803284,False,True,False,False,False
p02547,Description_Simple,0.6,0.6,0.6,0.6,True,0.5782879590988159,0.02171204090118406,True,True,True,True,False
p02421,Description_Simple,0.9,0.9,0.9,0.9,True,0.5836341977119446,0.31636580228805544,True,True,True,True,False
p02420,Description_Simple,0.2,0.3,0.25,0.225,False,0.524147093296051,0.29914709329605105,False,False,True,False,False
p02552,Description_Simple,0.9,0.9,0.9,0.9,True,0.4483659863471985,0.45163401365280154,False,True,False,False,False
p02577,Description_Simple,0.9,0.9,0.9,0.9,True,0.6473808288574219,0.25261917114257815,True,True,True,True,False
p02612,Description_Simple,0.2,0.2,0.2,0.2,False,0.2910071611404419,0.09100716114044188,True,False,False,False,True
p02571,Description_Simple,0.2,0.2,0.2,0.2,False,0.3433420956134796,0.1433420956134796,True,False,False,False,True
p02582,Description_Simple,0.6,0.6,0.6,0.6,True,0.4989258050918579,0.10107419490814207,False,True,False,False,False
p02553,Description_Simple,0.6,0.6,0.6,0.6,True,0.307955801486969,0.292044198513031,False,True,False,False,False
p02622,Description_Simple,0.1,0.1,0.1,0.1,False,0.4440340995788574,0.34403409957885744,True,False,False,False,True
p02595,Description_Simple,0.9,0.9,0.9,0.9,True,0.5808583498001099,0.31914165019989016,True,True,True,True,False
p02613,Description_Simple,0.2,0.2,0.2,0.2,False,0.4588067829608917,0.2588067829608917,True,False,False,False,True
p02576,Description_Simple,0.0,0.1,0.05,0.025,False,0.15325728058815002,0.12825728058815003,True,False,False,False,True
p02621,Description_Simple,0.9,0.9,0.9,0.9,True,0.5473895072937012,0.35261049270629885,True,True,True,True,False
p02578,Description_Simple,0.8,0.8,0.8,0.8,True,0.5033631324768066,0.2966368675231934,True,True,True,True,False
p02570,Description_Simple,0.2,0.2,0.2,0.2,False,0.22151358425617218,0.02151358425617217,True,False,False,False,True
p02628,Description_Simple,0.6,0.6,0.6,0.6,True,0.535515308380127,0.06448469161987302,True,True,True,True,False
