Sub_Directory,Description_Type,LLM_GPT4.5_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p02389,Description_Detailed,0.0,0.0,0.0,False,0.12639884650707245,0.12639884650707245,True,False,False,False,True
p02389,Description_Fewshot,0.0,0.0,0.0,False,0.15522845089435577,0.15522845089435577,True,False,False,False,True
p02389,Description_Reason,0.0,0.0,0.0,False,0.1788376271724701,0.1788376271724701,True,False,False,False,True
p02389,Description_Simple,0.0,0.0,0.0,False,0.1565629541873932,0.1565629541873932,True,False,False,False,True
p02389,Description_Vague,0.0,0.0,0.0,False,0.1614765226840973,0.1614765226840973,True,False,False,False,True
p02397,Description_Detailed,0.0,0.0,0.0,False,0.14405983686447144,0.14405983686447144,True,False,False,False,True
p02397,Description_Fewshot,0.0,0.0,0.0,False,0.27948716282844543,0.27948716282844543,True,False,False,False,True
p02397,Description_Reason,0.0,0.0,0.0,False,0.25858327746391296,0.25858327746391296,True,False,False,False,True
p02397,Description_Simple,0.0,0.0,0.0,False,0.28217634558677673,0.28217634558677673,True,False,False,False,True
p02397,Description_Vague,0.0,0.0,0.0,False,0.18736708164215088,0.18736708164215088,True,False,False,False,True
p02553,Description_Detailed,0.0,0.0,0.0,False,0.1647116094827652,0.1647116094827652,True,False,False,False,True
p02553,Description_Fewshot,0.0,0.0,0.0,False,-0.05218534171581268,0.05218534171581268,True,False,False,False,True
p02553,Description_Reason,0.0,0.0,0.0,False,0.19485098123550415,0.19485098123550415,True,False,False,False,True
p02553,Description_Simple,0.0,0.0,0.0,False,-0.07654061168432236,0.07654061168432236,True,False,False,False,True
p02553,Description_Vague,0.0,0.0,0.0,False,0.10771681368350983,0.10771681368350983,True,False,False,False,True
p02409,Description_Detailed,0.0,0.0,0.0,False,0.034304965287446976,0.034304965287446976,True,False,False,False,True
p02409,Description_Fewshot,0.0,0.0,0.0,False,0.13435843586921692,0.13435843586921692,True,False,False,False,True
p02409,Description_Reason,0.0,0.0,0.0,False,0.32386937737464905,0.32386937737464905,True,False,False,False,True
p02409,Description_Simple,0.0,0.0,0.0,False,0.05460035800933838,0.05460035800933838,True,False,False,False,True
p02409,Description_Vague,0.0,0.0,0.0,False,0.18544059991836548,0.18544059991836548,True,False,False,False,True
p02899,Description_Detailed,0.0,0.0,0.0,False,0.1406269520521164,0.1406269520521164,True,False,False,False,True
p02899,Description_Fewshot,0.0,0.0,0.0,False,0.13638347387313843,0.13638347387313843,True,False,False,False,True
p02899,Description_Reason,0.0,0.0,0.0,False,0.17700114846229553,0.17700114846229553,True,False,False,False,True
p02899,Description_Simple,0.0,0.0,0.0,False,0.051393911242485046,0.051393911242485046,True,False,False,False,True
p02899,Description_Vague,0.0,0.0,0.0,False,0.14136220514774323,0.14136220514774323,True,False,False,False,True
p02408,Description_Detailed,0.0,0.0,0.0,False,0.0605376735329628,0.0605376735329628,True,False,False,False,True
p02408,Description_Fewshot,0.0,0.0,0.0,False,0.06293386965990067,0.06293386965990067,True,False,False,False,True
p02408,Description_Reason,0.0,0.0,0.0,False,0.12761609256267548,0.12761609256267548,True,False,False,False,True
p02408,Description_Simple,0.0,0.0,0.0,False,0.10746850818395615,0.10746850818395615,True,False,False,False,True
p02408,Description_Vague,0.0,0.0,0.0,False,0.0050953468307852745,0.0050953468307852745,True,False,False,False,True
p02911,Description_Detailed,0.0,0.0,0.0,False,0.1201387569308281,0.1201387569308281,True,False,False,False,True
p02911,Description_Fewshot,0.0,0.0,0.0,False,0.15620474517345428,0.15620474517345428,True,False,False,False,True
p02911,Description_Reason,0.0,0.0,0.0,False,0.21282508969306946,0.21282508969306946,True,False,False,False,True
p02911,Description_Simple,0.0,0.0,0.0,False,0.0016548819839954376,0.0016548819839954376,True,False,False,False,True
p02911,Description_Vague,0.0,0.0,0.0,False,0.2171858251094818,0.2171858251094818,True,False,False,False,True
p02812,Description_Detailed,0.0,0.0,0.0,False,0.16008533537387848,0.16008533537387848,True,False,False,False,True
p02812,Description_Fewshot,0.0,0.0,0.0,False,0.30237942934036255,0.30237942934036255,True,False,False,False,True
p02812,Description_Reason,0.0,0.0,0.0,False,0.08279366791248322,0.08279366791248322,True,False,False,False,True
p02812,Description_Simple,0.0,0.0,0.0,False,0.1276751160621643,0.1276751160621643,True,False,False,False,True
p02812,Description_Vague,0.0,0.0,0.0,False,0.21958793699741364,0.21958793699741364,True,False,False,False,True
p02724,Description_Detailed,0.0,0.0,0.0,False,0.12922610342502594,0.12922610342502594,True,False,False,False,True
p02724,Description_Fewshot,0.0,0.0,0.0,False,-0.06300020962953568,0.06300020962953568,True,False,False,False,True
p02724,Description_Reason,0.0,0.0,0.0,False,0.13567058742046356,0.13567058742046356,True,False,False,False,True
p02724,Description_Simple,0.0,0.0,0.0,False,0.1006682962179184,0.1006682962179184,True,False,False,False,True
p02724,Description_Vague,0.0,0.0,0.0,False,0.008466546423733234,0.008466546423733234,True,False,False,False,True
p02994,Description_Detailed,0.0,0.0,0.0,False,0.09162641316652298,0.09162641316652298,True,False,False,False,True
p02994,Description_Fewshot,0.0,0.0,0.0,False,0.13518333435058594,0.13518333435058594,True,False,False,False,True
p02994,Description_Reason,0.0,0.0,0.0,False,0.12727457284927368,0.12727457284927368,True,False,False,False,True
p02994,Description_Simple,0.0,0.0,0.0,False,0.13463902473449707,0.13463902473449707,True,False,False,False,True
p02994,Description_Vague,0.0,0.0,0.0,False,0.1530471295118332,0.1530471295118332,True,False,False,False,True
p02910,Description_Detailed,0.0,0.0,0.0,False,0.2105584293603897,0.2105584293603897,True,False,False,False,True
p02910,Description_Fewshot,0.0,0.0,0.0,False,0.20859301090240479,0.20859301090240479,True,False,False,False,True
p02910,Description_Reason,0.0,0.0,0.0,False,0.2496248483657837,0.2496248483657837,True,False,False,False,True
p02910,Description_Simple,0.0,0.0,0.0,False,0.2310461401939392,0.2310461401939392,True,False,False,False,True
p02910,Description_Vague,0.0,0.0,0.0,False,0.20302915573120117,0.20302915573120117,True,False,False,False,True
p02628,Description_Detailed,0.0,0.0,0.0,False,0.057035885751247406,0.057035885751247406,True,False,False,False,True
p02628,Description_Fewshot,0.0,0.0,0.0,False,0.11481461673974991,0.11481461673974991,True,False,False,False,True
p02628,Description_Reason,0.0,0.0,0.0,False,0.1403854787349701,0.1403854787349701,True,False,False,False,True
p02628,Description_Simple,0.0,0.0,0.0,False,0.04879019036889076,0.04879019036889076,True,False,False,False,True
p02628,Description_Vague,0.0,0.0,0.0,False,0.20136651396751404,0.20136651396751404,True,False,False,False,True
p03316,Description_Detailed,0.0,0.0,0.0,False,0.203202024102211,0.203202024102211,True,False,False,False,True
p03316,Description_Fewshot,0.0,0.0,0.0,False,0.23141658306121826,0.23141658306121826,True,False,False,False,True
p03316,Description_Reason,0.0,0.0,0.0,False,0.12373732030391693,0.12373732030391693,True,False,False,False,True
p03316,Description_Simple,0.0,0.0,0.0,False,0.16890814900398254,0.16890814900398254,True,False,False,False,True
p03316,Description_Vague,0.0,0.0,0.0,False,0.2775750756263733,0.2775750756263733,True,False,False,False,True
p02958,Description_Detailed,0.0,0.0,0.0,False,-0.005894651636481285,0.005894651636481285,True,False,False,False,True
p02958,Description_Fewshot,0.0,0.0,0.0,False,0.24255844950675964,0.24255844950675964,True,False,False,False,True
p02958,Description_Reason,0.0,0.0,0.0,False,0.12398728728294373,0.12398728728294373,True,False,False,False,True
p02958,Description_Simple,0.0,0.0,0.0,False,0.03387603908777237,0.03387603908777237,True,False,False,False,True
p02958,Description_Vague,0.0,0.0,0.0,False,0.15288695693016052,0.15288695693016052,True,False,False,False,True
p02407,Description_Detailed,0.0,0.0,0.0,False,0.07078838348388672,0.07078838348388672,True,False,False,False,True
p02407,Description_Fewshot,0.0,0.0,0.0,False,0.45724737644195557,0.45724737644195557,True,False,False,False,True
p02407,Description_Reason,0.0,0.0,0.0,False,0.2058379352092743,0.2058379352092743,True,False,False,False,True
p02407,Description_Simple,0.0,0.0,0.0,False,0.004440360702574253,0.004440360702574253,True,False,False,False,True
p02407,Description_Vague,0.0,0.0,0.0,False,0.18729589879512787,0.18729589879512787,True,False,False,False,True
p02391,Description_Detailed,0.0,0.0,0.0,False,0.08745687454938889,0.08745687454938889,True,False,False,False,True
p02391,Description_Fewshot,0.0,0.0,0.0,False,0.301821768283844,0.301821768283844,True,False,False,False,True
p02391,Description_Reason,0.0,0.0,0.0,False,0.12314725667238235,0.12314725667238235,True,False,False,False,True
p02391,Description_Simple,0.0,0.0,0.0,False,0.12466608732938766,0.12466608732938766,True,False,False,False,True
