Sub_Directory,Description_Type,Judge_1_Score,Judge_2_Score,Judge_3_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p00006,Description_Simple,0.9,0.9,0.9,0.9,True,0.5643056631088257,0.33569433689117434,True,True,True,True,False
p00001,Description_Simple,1.0,1.0,1.0,1.0,True,0.7166808843612671,0.2833191156387329,True,True,True,True,False
p00003,Description_Simple,1.0,1.0,1.0,1.0,True,0.5821545124053955,0.4178454875946045,True,True,True,True,False
p02264,Description_Simple,1.0,1.0,1.0,1.0,True,0.7343096137046814,0.2656903862953186,True,True,True,True,False
p00002,Description_Simple,0.9,0.9,0.9,0.9,True,0.6413143873214722,0.25868561267852785,True,True,True,True,False
p02263,Description_Simple,1.0,1.0,1.0,1.0,True,0.6193739771842957,0.38062602281570435,True,True,True,True,False
p02257,Description_Simple,0.9,0.9,0.9,0.9,True,0.6489445567131042,0.2510554432868958,True,True,True,True,False
p02268,Description_Simple,1.0,1.0,1.0,1.0,True,0.5087319612503052,0.4912680387496948,True,True,True,True,False
p00007,Description_Simple,1.0,1.0,1.0,1.0,True,0.5214551091194153,0.4785448908805847,True,True,True,True,False
p00005,Description_Simple,0.9,0.9,0.9,0.9,True,0.537293553352356,0.36270644664764407,True,True,True,True,False
p02256,Description_Simple,0.8,0.8,0.8,0.8,True,0.7027344107627869,0.09726558923721318,True,True,True,True,False
p02259,Description_Simple,1.0,1.0,1.0,1.0,True,0.8301709294319153,0.16982907056808472,True,True,True,True,False
p02260,Description_Simple,1.0,1.0,1.0,1.0,True,0.700124204158783,0.29987579584121704,True,True,True,True,False
p02255,Description_Simple,1.0,1.0,1.0,1.0,True,0.725926399230957,0.27407360076904297,True,True,True,True,False
p00011,Description_Simple,1.0,1.0,1.0,1.0,True,0.35469937324523926,0.6453006267547607,False,True,False,False,False
p02258,Description_Simple,0.1,0.1,0.1,0.1,False,0.42479372024536133,0.32479372024536135,True,False,False,False,True
p02381,Description_Simple,1.0,1.0,1.0,1.0,True,0.5531832575798035,0.44681674242019653,True,True,True,True,False
p02390,Description_Simple,0.8,0.8,0.8,0.8,True,0.46578818559646606,0.334211814403534,False,True,False,False,False
p02403,Description_Simple,0.9,0.9,0.9,0.9,True,0.577176034450531,0.322823965549469,True,True,True,True,False
p02402,Description_Simple,1.0,1.0,1.0,1.0,True,0.5517920851707458,0.44820791482925415,True,True,True,True,False
p02396,Description_Simple,0.6,0.6,0.6,0.6,True,0.563837468624115,0.03616253137588499,True,True,True,True,False
p02394,Description_Simple,1.0,1.0,1.0,1.0,True,0.6891698837280273,0.31083011627197266,True,True,True,True,False
p02397,Description_Simple,1.0,1.0,1.0,1.0,True,0.5201120376586914,0.4798879623413086,True,True,True,True,False
