Sub_Directory,Description_Type,Judge_1_Score,Judge_2_Score,Judge_3_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p00001,Description_Simple,1.0,1.0,1.0,1.0,True,0.6614585518836975,0.3385414481163025,True,True,True,True,False
p00002,Description_Simple,0.2,0.2,0.2,0.2,False,0.47003379464149475,0.27003379464149474,True,False,False,False,True
p02257,Description_Simple,0.4,0.4,0.4,0.4,False,0.535710334777832,0.135710334777832,False,False,True,False,False
p00005,Description_Simple,1.0,1.0,1.0,1.0,True,0.6350120902061462,0.36498790979385376,True,True,True,True,False
p00011,Description_Simple,1.0,1.0,1.0,1.0,True,0.17195963859558105,0.828040361404419,False,True,False,False,False
p00003,Description_Simple,1.0,1.0,1.0,1.0,True,0.4657478332519531,0.5342521667480469,False,True,False,False,False
p00007,Description_Simple,1.0,1.0,1.0,1.0,True,0.3882732689380646,0.6117267310619354,False,True,False,False,False
p00006,Description_Simple,0.0,0.0,0.0,0.0,False,0.278068870306015,0.278068870306015,True,False,False,False,True
p02256,Description_Simple,0.7,0.7,0.7,0.7,True,0.5966606736183167,0.1033393263816833,True,True,True,True,False
p02259,Description_Simple,1.0,1.0,1.0,1.0,True,0.6224702000617981,0.3775297999382019,True,True,True,True,False
p02264,Description_Simple,1.0,1.0,1.0,1.0,True,0.7421668767929077,0.2578331232070923,True,True,True,True,False
p02260,Description_Simple,1.0,1.0,1.0,1.0,True,0.5638180375099182,0.4361819624900818,True,True,True,True,False
p02268,Description_Simple,1.0,1.0,1.0,1.0,True,0.4146967828273773,0.5853032171726227,False,True,False,False,False
p02255,Description_Simple,0.8,0.8,0.8,0.8,True,0.5488203763961792,0.25117962360382085,True,True,True,True,False
p02258,Description_Simple,0.0,0.0,0.0,0.0,False,0.33263054490089417,0.33263054490089417,True,False,False,False,True
p02263,Description_Simple,1.0,1.0,1.0,1.0,True,0.6665822267532349,0.33341777324676514,True,True,True,True,False
p02381,Description_Simple,0.6,0.6,0.6,0.6,True,0.5258156657218933,0.07418433427810667,True,True,True,True,False
p02400,Description_Simple,1.0,1.0,1.0,1.0,True,0.6115894317626953,0.3884105682373047,True,True,True,True,False
p02390,Description_Simple,0.8,0.8,0.8,0.8,True,0.4717280864715576,0.3282719135284424,False,True,False,False,False
p02388,Description_Simple,1.0,1.0,1.0,1.0,True,0.3970857262611389,0.6029142737388611,False,True,False,False,False
p02401,Description_Simple,0.9,0.9,0.9,0.9,True,0.434921532869339,0.46507846713066103,False,True,False,False,False
p02393,Description_Simple,0.9,0.9,0.9,0.9,True,0.4681501090526581,0.43184989094734194,False,True,False,False,False
p02392,Description_Simple,1.0,1.0,1.0,1.0,True,0.4406995177268982,0.5593004822731018,False,True,False,False,False
p02397,Description_Simple,1.0,1.0,1.0,1.0,True,0.3445661664009094,0.6554338335990906,False,True,False,False,False
p02402,Description_Simple,1.0,1.0,1.0,1.0,True,0.46574291586875916,0.5342570841312408,False,True,False,False,False
p02399,Description_Simple,0.9,0.9,0.9,0.9,True,0.3450012505054474,0.5549987494945526,False,True,False,False,False
p02396,Description_Simple,0.4,0.4,0.4,0.4,False,0.22011160850524902,0.179888391494751,True,False,False,False,True
p02403,Description_Simple,0.9,0.9,0.9,0.9,True,0.27095550298690796,0.6290444970130921,False,True,False,False,False
p02398,Description_Simple,1.0,1.0,1.0,1.0,True,0.4953482747077942,0.5046517252922058,False,True,False,False,False
p02404,Description_Simple,1.0,1.0,1.0,1.0,True,0.36494195461273193,0.6350580453872681,False,True,False,False,False
p02394,Description_Simple,0.8,0.8,0.8,0.8,True,0.21913199126720428,0.5808680087327958,False,True,False,False,False
p02389,Description_Simple,1.0,1.0,1.0,1.0,True,0.2437698394060135,0.7562301605939865,False,True,False,False,False
p02420,Description_Simple,1.0,1.0,1.0,1.0,True,0.29841047525405884,0.7015895247459412,False,True,False,False,False
p02405,Description_Simple,1.0,1.0,1.0,1.0,True,0.33148980140686035,0.6685101985931396,False,True,False,False,False
p02406,Description_Simple,0.0,0.0,0.0,0.0,False,0.23338036239147186,0.23338036239147186,True,False,False,False,True
p02417,Description_Simple,0.9,0.9,0.9,0.9,True,0.3946458101272583,0.5053541898727417,False,True,False,False,False
p02418,Description_Simple,1.0,1.0,1.0,1.0,True,0.47934746742248535,0.5206525325775146,False,True,False,False,False
p02407,Description_Simple,0.0,0.0,0.0,0.0,False,0.2850348651409149,0.2850348651409149,True,False,False,False,True
p02408,Description_Simple,0.2,0.2,0.2,0.2,False,0.2191595733165741,0.019159573316574086,True,False,False,False,True
p02419,Description_Simple,1.0,1.0,1.0,1.0,True,0.35420477390289307,0.6457952260971069,False,True,False,False,False
p02415,Description_Simple,1.0,1.0,1.0,1.0,True,0.6015307903289795,0.3984692096710205,True,True,True,True,False
p02409,Description_Simple,0.0,0.0,0.0,0.0,False,0.5258579850196838,0.5258579850196838,False,False,True,False,False
p02411,Description_Simple,0.9,0.9,0.9,0.9,True,0.565627932548523,0.3343720674514771,True,True,True,True,False
p02413,Description_Simple,1.0,1.0,1.0,1.0,True,0.3741275668144226,0.6258724331855774,False,True,False,False,False
p02410,Description_Simple,0.3,0.3,0.3,0.3,False,0.484162837266922,0.184162837266922,True,False,False,False,True
p02414,Description_Simple,1.0,1.0,1.0,1.0,True,0.5191407799720764,0.4808592200279236,True,True,True,True,False
p02416,Description_Simple,0.0,0.0,0.0,0.0,False,0.4275397062301636,0.4275397062301636,True,False,False,False,True
p02412,Description_Simple,1.0,1.0,1.0,1.0,True,0.5684964656829834,0.4315035343170166,True,True,True,True,False
p02612,Description_Simple,0.8,0.8,0.8,0.8,True,0.28919726610183716,0.5108027338981629,False,True,False,False,False
p02595,Description_Simple,1.0,1.0,1.0,1.0,True,0.31281599402427673,0.6871840059757233,False,True,False,False,False
p02577,Description_Simple,1.0,1.0,1.0,1.0,True,0.42084938287734985,0.5791506171226501,False,True,False,False,False
p02547,Description_Simple,1.0,1.0,1.0,1.0,True,0.2004232406616211,0.7995767593383789,False,True,False,False,False
p02552,Description_Simple,0.1,0.1,0.1,0.1,False,0.14407698810100555,0.04407698810100555,True,False,False,False,True
p02627,Description_Simple,1.0,1.0,1.0,1.0,True,0.2520378828048706,0.7479621171951294,False,True,False,False,False
p02582,Description_Simple,0.9,0.9,0.9,0.9,True,0.3739269971847534,0.5260730028152466,False,True,False,False,False
