Sub_Directory,Description_Type,LLM_GPT4.5_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p02982,Description_Detailed,0.9,0.9,0.9,True,0.3894864022731781,0.5105135977268219,False,True,False,False,False
p02982,Description_Fewshot,0.0,0.0,0.0,False,0.6614882946014404,0.6614882946014404,False,False,True,False,False
p02982,Description_Reason,0.9,0.1,0.5,True,0.49959316849708557,0.0004068315029144287,False,True,False,False,False
p02982,Description_Simple,0.1,0.0,0.05,False,0.7394510507583618,0.6894510507583618,False,False,True,False,False
p02982,Description_Vague,0.1,0.9,0.5,True,0.2829739451408386,0.21702605485916138,False,True,False,False,False
p02612,Description_Detailed,0.0,0.1,0.05,False,0.16880062222480774,0.11880062222480774,True,False,False,False,True
p02612,Description_Fewshot,0.0,0.9,0.45,False,0.28036612272262573,0.16963387727737428,True,False,False,False,True
p02612,Description_Reason,0.9,0.0,0.45,False,0.23426809906959534,0.21573190093040467,True,False,False,False,True
p02612,Description_Simple,0.7,0.7,0.7,True,0.304144024848938,0.39585597515106197,False,True,False,False,False
p02612,Description_Vague,0.1,0.1,0.1,False,0.23435406386852264,0.13435406386852264,True,False,False,False,True
p03086,Description_Detailed,0.0,0.4,0.2,False,0.5154563784599304,0.3154563784599304,False,False,True,False,False
p03086,Description_Fewshot,0.0,0.0,0.0,False,0.3234376013278961,0.3234376013278961,True,False,False,False,True
p03086,Description_Reason,0.4,0.1,0.25,False,0.458743691444397,0.20874369144439697,True,False,False,False,True
p03086,Description_Simple,0.4,0.4,0.4,False,0.6052170991897583,0.20521709918975828,False,False,True,False,False
p03086,Description_Vague,0.4,0.4,0.4,False,0.4801093339920044,0.08010933399200437,True,False,False,False,True
p03126,Description_Detailed,0.0,0.1,0.05,False,0.19876301288604736,0.14876301288604737,True,False,False,False,True
p03126,Description_Fewshot,0.1,0.0,0.05,False,0.1411598175764084,0.09115981757640838,True,False,False,False,True
p03126,Description_Reason,0.0,0.1,0.05,False,0.20515917241573334,0.15515917241573335,True,False,False,False,True
p03126,Description_Simple,0.0,0.1,0.05,False,0.31853383779525757,0.2685338377952576,True,False,False,False,True
p03126,Description_Vague,0.0,0.0,0.0,False,0.17385241389274597,0.17385241389274597,True,False,False,False,True
p02681,Description_Detailed,0.1,0.0,0.05,False,0.20851388573646545,0.15851388573646547,True,False,False,False,True
p02681,Description_Fewshot,0.1,0.0,0.05,False,0.267646461725235,0.217646461725235,True,False,False,False,True
p02681,Description_Reason,0.1,0.1,0.1,False,0.24557091295719147,0.14557091295719146,True,False,False,False,True
p02681,Description_Simple,0.1,0.1,0.1,False,0.3339534103870392,0.23395341038703918,True,False,False,False,True
p02681,Description_Vague,0.0,0.0,0.0,False,0.2501927316188812,0.2501927316188812,True,False,False,False,True
p03243,Description_Detailed,0.0,0.0,0.0,False,0.26099565625190735,0.26099565625190735,True,False,False,False,True
p03243,Description_Fewshot,0.0,0.0,0.0,False,0.21651263535022736,0.21651263535022736,True,False,False,False,True
p03243,Description_Reason,0.0,0.0,0.0,False,0.22431284189224243,0.22431284189224243,True,False,False,False,True
p03243,Description_Simple,0.0,0.0,0.0,False,0.286846399307251,0.286846399307251,True,False,False,False,True
p03243,Description_Vague,0.0,0.0,0.0,False,0.24021078646183014,0.24021078646183014,True,False,False,False,True
p02700,Description_Detailed,0.0,0.0,0.0,False,0.10961766541004181,0.10961766541004181,True,False,False,False,True
p02700,Description_Fewshot,0.0,0.0,0.0,False,0.10689116269350052,0.10689116269350052,True,False,False,False,True
p02700,Description_Reason,0.0,0.0,0.0,False,0.14550051093101501,0.14550051093101501,True,False,False,False,True
p02700,Description_Simple,0.0,0.0,0.0,False,0.23765411972999573,0.23765411972999573,True,False,False,False,True
p02700,Description_Vague,0.0,0.0,0.0,False,0.1424575001001358,0.1424575001001358,True,False,False,False,True
p02910,Description_Detailed,0.0,0.0,0.0,False,0.2088353931903839,0.2088353931903839,True,False,False,False,True
p02910,Description_Fewshot,0.0,0.0,0.0,False,0.17265482246875763,0.17265482246875763,True,False,False,False,True
p02910,Description_Reason,0.0,0.0,0.0,False,0.1803402602672577,0.1803402602672577,True,False,False,False,True
p02910,Description_Simple,0.0,0.0,0.0,False,0.20472833514213562,0.20472833514213562,True,False,False,False,True
p02910,Description_Vague,0.0,0.0,0.0,False,0.18930578231811523,0.18930578231811523,True,False,False,False,True
p03261,Description_Detailed,0.0,0.0,0.0,False,0.3134438991546631,0.3134438991546631,True,False,False,False,True
p03261,Description_Fewshot,0.0,0.0,0.0,False,0.31640538573265076,0.31640538573265076,True,False,False,False,True
p03261,Description_Reason,0.0,0.0,0.0,False,0.23863279819488525,0.23863279819488525,True,False,False,False,True
p03261,Description_Simple,0.0,0.0,0.0,False,0.27644073963165283,0.27644073963165283,True,False,False,False,True
p03261,Description_Vague,0.0,0.0,0.0,False,0.2812929153442383,0.2812929153442383,True,False,False,False,True
p04044,Description_Detailed,0.1,0.0,0.05,False,0.3340597450733185,0.2840597450733185,True,False,False,False,True
p04044,Description_Fewshot,0.1,0.1,0.1,False,0.3378213942050934,0.23782139420509338,True,False,False,False,True
p04044,Description_Reason,0.1,0.1,0.1,False,0.19733873009681702,0.09733873009681701,True,False,False,False,True
p04044,Description_Simple,0.0,0.0,0.0,False,0.31307023763656616,0.31307023763656616,True,False,False,False,True
p04044,Description_Vague,0.0,1.0,0.5,True,0.21606886386871338,0.2839311361312866,False,True,False,False,False
p03160,Description_Detailed,0.0,0.1,0.05,False,0.451416939496994,0.40141693949699403,True,False,False,False,True
p03160,Description_Fewshot,0.4,0.4,0.4,False,0.6006137728691101,0.20061377286911009,False,False,True,False,False
p03160,Description_Reason,1.0,0.0,0.5,True,0.47430890798568726,0.025691092014312744,False,True,False,False,False
p03160,Description_Simple,1.0,0.0,0.5,True,0.5638495087623596,0.06384950876235962,True,True,True,True,False
