Sub_Directory,Description_Type,Judge_1_Score,Judge_2_Score,Judge_3_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
mbpp_0189,Description_Simple,1.0,1.0,1.0,1.0,True,0.7494326233863831,0.25056737661361694,True,True,True,True,False
mbpp_0323,Description_Simple,1.0,1.0,1.0,1.0,True,0.6456960439682007,0.3543039560317993,True,True,True,True,False
mbpp_0771,Description_Simple,0.8,0.8,0.8,0.8,True,0.2809506356716156,0.5190493643283844,False,True,False,False,False
mbpp_0159,Description_Simple,1.0,1.0,1.0,1.0,True,0.6331123113632202,0.3668876886367798,True,True,True,True,False
mbpp_0245,Description_Simple,0.2,0.2,0.2,0.2,False,0.6227381229400635,0.42273812294006347,False,False,True,False,False
mbpp_0522,Description_Simple,1.0,1.0,1.0,1.0,True,0.8336977958679199,0.16630220413208008,True,True,True,True,False
mbpp_0039,Description_Simple,0.8,0.8,0.8,0.8,True,0.6873010993003845,0.11269890069961552,True,True,True,True,False
mbpp_0776,Description_Simple,0.4,0.4,0.4,0.4,False,0.7026683688163757,0.3026683688163757,False,False,True,False,False
mbpp_0069,Description_Simple,1.0,1.0,1.0,1.0,True,0.4666936993598938,0.5333063006401062,False,True,False,False,False
mbpp_0515,Description_Simple,1.0,1.0,1.0,1.0,True,0.5387935638427734,0.46120643615722656,True,True,True,True,False
mbpp_0223,Description_Simple,0.7,0.7,0.7,0.7,True,0.782203197479248,0.08220319747924809,True,True,True,True,False
mbpp_0123,Description_Simple,0.9,0.9,0.9,0.9,True,0.6856561303138733,0.21434386968612673,True,True,True,True,False
mbpp_0838,Description_Simple,1.0,1.0,1.0,1.0,True,0.8617929816246033,0.13820701837539673,True,True,True,True,False
mbpp_0408,Description_Simple,0.3,0.3,0.3,0.3,False,0.6051706075668335,0.3051706075668335,False,False,True,False,False
mbpp_0747,Description_Simple,1.0,1.0,1.0,1.0,True,0.7986154556274414,0.2013845443725586,True,True,True,True,False
mbpp_0423,Description_Simple,0.7,0.7,0.7,0.7,True,0.6395562887191772,0.06044371128082271,True,True,True,True,False
