Sub_Directory,Description_Type,Judge_1_Score,Judge_2_Score,Judge_3_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p00002,Description_Simple,0.0,0.0,0.0,0.0,False,0.36882084608078003,0.36882084608078003,True,False,False,False,True
p00005,Description_Simple,0.2,0.2,0.2,0.2,False,0.8123795986175537,0.6123795986175538,False,False,True,False,False
p00003,Description_Simple,0.1,0.1,0.1,0.1,False,0.5669103264808655,0.4669103264808655,False,False,True,False,False
p00001,Description_Simple,0.3,0.3,0.3,0.3,False,0.46148088574409485,0.16148088574409486,True,False,False,False,True
p00007,Description_Simple,0.0,0.0,0.0,0.0,False,0.3420860469341278,0.3420860469341278,True,False,False,False,True
p00006,Description_Simple,0.1,0.1,0.1,0.1,False,0.4102128744125366,0.31021287441253664,True,False,False,False,True
p02255,Description_Simple,0.1,0.1,0.1,0.1,False,0.5559683442115784,0.4559683442115784,False,False,True,False,False
p00011,Description_Simple,0.0,0.0,0.0,0.0,False,0.2761138677597046,0.2761138677597046,True,False,False,False,True
p02259,Description_Simple,0.0,0.0,0.0,0.0,False,0.4068995416164398,0.4068995416164398,True,False,False,False,True
p02258,Description_Simple,0.0,0.0,0.0,0.0,False,0.6308441162109375,0.6308441162109375,False,False,True,False,False
p02257,Description_Simple,0.1,0.1,0.1,0.1,False,0.746354877948761,0.646354877948761,False,False,True,False,False
p02256,Description_Simple,0.2,0.2,0.2,0.2,False,0.6143860220909119,0.41438602209091185,False,False,True,False,False
p02264,Description_Simple,0.3,0.3,0.3,0.3,False,0.5364037752151489,0.23640377521514894,False,False,True,False,False
p02268,Description_Simple,0.6,0.6,0.6,0.6,True,0.3320559859275818,0.2679440140724182,False,True,False,False,False
p02260,Description_Simple,0.2,0.2,0.2,0.2,False,0.6153102517127991,0.41531025171279906,False,False,True,False,False
p02263,Description_Simple,0.4,0.4,0.4,0.4,False,0.7045003175735474,0.30450031757354734,False,False,True,False,False
p02389,Description_Simple,0.0,0.0,0.0,0.0,False,0.25507909059524536,0.25507909059524536,True,False,False,False,True
p02381,Description_Simple,0.2,0.2,0.2,0.2,False,0.44391173124313354,0.24391173124313353,True,False,False,False,True
p02390,Description_Simple,0.0,0.0,0.0,0.0,False,0.31638675928115845,0.31638675928115845,True,False,False,False,True
p02388,Description_Simple,0.4,0.4,0.4,0.4,False,0.665448009967804,0.26544800996780393,False,False,True,False,False
p02393,Description_Simple,0.9,0.9,0.9,0.9,True,0.6958476305007935,0.20415236949920657,True,True,True,True,False
p02391,Description_Simple,0.0,0.0,0.0,0.0,False,0.46768108010292053,0.46768108010292053,True,False,False,False,True
p02394,Description_Simple,0.0,0.0,0.0,0.0,False,0.08824040740728378,0.08824040740728378,True,False,False,False,True
p02392,Description_Simple,0.0,0.0,0.0,0.0,False,0.1343737095594406,0.1343737095594406,True,False,False,False,True
p02398,Description_Simple,0.2,0.2,0.2,0.2,False,0.5458464622497559,0.34584646224975585,False,False,True,False,False
p02396,Description_Simple,0.0,0.0,0.0,0.0,False,0.4013667404651642,0.4013667404651642,True,False,False,False,True
p02397,Description_Simple,0.0,0.0,0.0,0.0,False,0.35692667961120605,0.35692667961120605,True,False,False,False,True
p02399,Description_Simple,0.1,0.1,0.1,0.1,False,0.6731089949607849,0.5731089949607849,False,False,True,False,False
p02401,Description_Simple,0.2,0.2,0.2,0.2,False,0.6334171295166016,0.43341712951660155,False,False,True,False,False
p02402,Description_Simple,0.0,0.0,0.0,0.0,False,0.3626701235771179,0.3626701235771179,True,False,False,False,True
p02403,Description_Simple,0.0,0.0,0.0,0.0,False,0.3059195280075073,0.3059195280075073,True,False,False,False,True
p02400,Description_Simple,0.6,0.6,0.6,0.6,True,0.5841524600982666,0.015847539901733376,True,True,True,True,False
p02407,Description_Simple,0.0,0.0,0.0,0.0,False,0.1955401748418808,0.1955401748418808,True,False,False,False,True
p02404,Description_Simple,0.2,0.2,0.2,0.2,False,0.2981296479701996,0.09812964797019957,True,False,False,False,True
p02405,Description_Simple,0.0,0.0,0.0,0.0,False,0.25785157084465027,0.25785157084465027,True,False,False,False,True
p02406,Description_Simple,0.0,0.0,0.0,0.0,False,0.509736955165863,0.509736955165863,False,False,True,False,False
p02410,Description_Simple,0.4,0.4,0.4,0.4,False,0.3858293294906616,0.014170670509338401,True,False,False,False,True
p02408,Description_Simple,0.0,0.0,0.0,0.0,False,0.19306038320064545,0.19306038320064545,True,False,False,False,True
p02409,Description_Simple,0.0,0.0,0.0,0.0,False,0.26356980204582214,0.26356980204582214,True,False,False,False,True
p02411,Description_Simple,0.0,0.0,0.0,0.0,False,0.29959800839424133,0.29959800839424133,True,False,False,False,True
p02412,Description_Simple,0.2,0.2,0.2,0.2,False,0.610372006893158,0.41037200689315795,False,False,True,False,False
p02414,Description_Simple,0.2,0.2,0.2,0.2,False,0.48223188519477844,0.28223188519477843,True,False,False,False,True
p02415,Description_Simple,0.0,0.0,0.0,0.0,False,0.26162323355674744,0.26162323355674744,True,False,False,False,True
p02413,Description_Simple,0.0,0.0,0.0,0.0,False,0.570244550704956,0.570244550704956,False,False,True,False,False
p02417,Description_Simple,0.0,0.0,0.0,0.0,False,0.34446439146995544,0.34446439146995544,True,False,False,False,True
