Sub_Directory,Description_Type,LLM_GPT4.5_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p02987,Description_Detailed,0.0,0.0,0.0,False,0.16417890787124634,0.16417890787124634,True,False,False,False,True
p02987,Description_Fewshot,0.0,0.0,0.0,False,0.18518604338169098,0.18518604338169098,True,False,False,False,True
p02987,Description_Reason,0.0,0.0,0.0,False,0.21002602577209473,0.21002602577209473,True,False,False,False,True
p02987,Description_Simple,0.0,0.0,0.0,False,0.2888261079788208,0.2888261079788208,True,False,False,False,True
p02987,Description_Vague,0.0,0.0,0.0,False,0.16589617729187012,0.16589617729187012,True,False,False,False,True
p03000,Description_Detailed,0.0,0.0,0.0,False,0.10431955754756927,0.10431955754756927,True,False,False,False,True
p03000,Description_Fewshot,0.0,0.0,0.0,False,0.10431955754756927,0.10431955754756927,True,False,False,False,True
p03000,Description_Reason,0.0,0.0,0.0,False,0.1307893693447113,0.1307893693447113,True,False,False,False,True
p03000,Description_Simple,0.1,0.0,0.05,False,0.2725609540939331,0.22256095409393312,True,False,False,False,True
p03000,Description_Vague,0.0,0.1,0.05,False,0.19779521226882935,0.14779521226882936,True,False,False,False,True
p03041,Description_Detailed,0.0,0.0,0.0,False,0.4210582375526428,0.4210582375526428,True,False,False,False,True
p03041,Description_Fewshot,0.0,0.0,0.0,False,0.3820359408855438,0.3820359408855438,True,False,False,False,True
p03041,Description_Reason,0.0,0.0,0.0,False,0.3614734411239624,0.3614734411239624,True,False,False,False,True
p03041,Description_Simple,0.0,0.0,0.0,False,0.2868468165397644,0.2868468165397644,True,False,False,False,True
p03041,Description_Vague,0.0,0.0,0.0,False,0.40504470467567444,0.40504470467567444,True,False,False,False,True
p03835,Description_Detailed,0.0,0.0,0.0,False,0.44542086124420166,0.44542086124420166,True,False,False,False,True
p03835,Description_Fewshot,0.0,0.0,0.0,False,0.0308548416942358,0.0308548416942358,True,False,False,False,True
p03835,Description_Reason,0.0,0.0,0.0,False,0.049419693648815155,0.049419693648815155,True,False,False,False,True
p03835,Description_Simple,0.0,0.0,0.0,False,0.0720328837633133,0.0720328837633133,True,False,False,False,True
