Sub_Directory,Description_Type,Judge_1_Score,Judge_2_Score,Judge_3_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
mbpp_0323,Description_Simple,1.0,1.0,1.0,1.0,True,0.647339403629303,0.352660596370697,True,True,True,True,False
mbpp_0189,Description_Simple,1.0,1.0,1.0,1.0,True,0.6199924349784851,0.3800075650215149,True,True,True,True,False
mbpp_0159,Description_Simple,1.0,1.0,1.0,1.0,True,0.6660236716270447,0.3339763283729553,True,True,True,True,False
mbpp_0771,Description_Simple,0.4,0.4,0.4,0.4,False,0.42553427815437317,0.025534278154373147,True,False,False,False,True
mbpp_0039,Description_Simple,1.0,1.0,1.0,1.0,True,0.6557180285453796,0.34428197145462036,True,True,True,True,False
mbpp_0522,Description_Simple,1.0,1.0,1.0,1.0,True,0.7698090672492981,0.2301909327507019,True,True,True,True,False
mbpp_0776,Description_Simple,0.4,0.4,0.4,0.4,False,0.7627145648002625,0.36271456480026243,False,False,True,False,False
mbpp_0245,Description_Simple,1.0,1.0,1.0,1.0,True,0.566408097743988,0.43359190225601196,True,True,True,True,False
mbpp_0123,Description_Simple,0.6,0.6,0.6,0.6,True,0.682671844959259,0.08267184495925906,True,True,True,True,False
mbpp_0069,Description_Simple,1.0,1.0,1.0,1.0,True,0.46805745363235474,0.5319425463676453,False,True,False,False,False
mbpp_0223,Description_Simple,0.7,0.7,0.7,0.7,True,0.6708581447601318,0.02914185523986812,True,True,True,True,False
mbpp_0515,Description_Simple,1.0,1.0,1.0,1.0,True,0.5447015166282654,0.4552984833717346,True,True,True,True,False
mbpp_0408,Description_Simple,0.4,0.4,0.4,0.4,False,0.5606535077095032,0.16065350770950315,False,False,True,False,False
mbpp_0747,Description_Simple,1.0,1.0,1.0,1.0,True,0.8118163347244263,0.18818366527557373,True,True,True,True,False
mbpp_0423,Description_Simple,1.0,1.0,1.0,1.0,True,0.6186779737472534,0.3813220262527466,True,True,True,True,False
mbpp_0838,Description_Simple,1.0,1.0,1.0,1.0,True,0.8385049700737,0.16149502992630005,True,True,True,True,False
mbpp_0940,Description_Simple,1.0,1.0,1.0,1.0,True,0.7360014915466309,0.26399850845336914,True,True,True,True,False
mbpp_0387,Description_Simple,0.7,0.7,0.7,0.7,True,0.7277962565422058,0.027796256542205855,True,True,True,True,False
mbpp_0628,Description_Simple,0.4,0.4,0.4,0.4,False,0.5352801084518433,0.13528010845184324,False,False,True,False,False
mbpp_0315,Description_Simple,1.0,1.0,1.0,1.0,True,0.7386019825935364,0.2613980174064636,True,True,True,True,False
mbpp_0901,Description_Simple,1.0,1.0,1.0,1.0,True,0.7217467427253723,0.2782532572746277,True,True,True,True,False
mbpp_0834,Description_Simple,1.0,1.0,1.0,1.0,True,0.770363986492157,0.22963601350784302,True,True,True,True,False
mbpp_0152,Description_Simple,1.0,1.0,1.0,1.0,True,0.5782973170280457,0.42170268297195435,True,True,True,True,False
mbpp_0516,Description_Simple,1.0,1.0,1.0,1.0,True,0.6009570360183716,0.3990429639816284,True,True,True,True,False
mbpp_0938,Description_Simple,1.0,1.0,1.0,1.0,True,0.7361572980880737,0.26384270191192627,True,True,True,True,False
mbpp_0501,Description_Simple,0.3,0.3,0.3,0.3,False,0.6272547245025635,0.3272547245025635,False,False,True,False,False
mbpp_0665,Description_Simple,0.1,0.1,0.1,0.1,False,0.5315971374511719,0.4315971374511719,False,False,True,False,False
mbpp_0898,Description_Simple,0.1,0.1,0.1,0.1,False,0.442316472530365,0.342316472530365,True,False,False,False,True
mbpp_0548,Description_Simple,1.0,1.0,1.0,1.0,True,0.7266274690628052,0.2733725309371948,True,True,True,True,False
mbpp_0060,Description_Simple,0.4,0.4,0.4,0.4,False,0.7748968601226807,0.37489686012268064,False,False,True,False,False
mbpp_0149,Description_Simple,1.0,1.0,1.0,1.0,True,0.814398467540741,0.18560153245925903,True,True,True,True,False
mbpp_0822,Description_Simple,0.4,0.4,0.4,0.4,False,0.544604480266571,0.14460448026657102,False,False,True,False,False
mbpp_0550,Description_Simple,0.0,0.0,0.0,0.0,False,0.36970528960227966,0.36970528960227966,True,False,False,False,True
mbpp_0523,Description_Simple,0.5,0.5,0.5,0.5,True,0.46601730585098267,0.033982694149017334,False,True,False,False,False
mbpp_0524,Description_Simple,1.0,1.0,1.0,1.0,True,0.7436955571174622,0.25630444288253784,True,True,True,True,False
mbpp_0468,Description_Simple,1.0,1.0,1.0,1.0,True,0.7611847519874573,0.23881524801254272,True,True,True,True,False
mbpp_0068,Description_Simple,1.0,1.0,1.0,1.0,True,0.8188663125038147,0.1811336874961853,True,True,True,True,False
mbpp_0755,Description_Simple,0.7,0.7,0.7,0.7,True,0.46696972846984863,0.23303027153015132,False,True,False,False,False
mbpp_0926,Description_Simple,0.3,0.3,0.3,0.3,False,0.623205840587616,0.323205840587616,False,False,True,False,False
mbpp_0881,Description_Simple,0.7,0.7,0.7,0.7,True,0.5412865281105042,0.1587134718894958,True,True,True,True,False
mbpp_0455,Description_Simple,1.0,1.0,1.0,1.0,True,0.7815753817558289,0.21842461824417114,True,True,True,True,False
mbpp_0907,Description_Simple,1.0,1.0,1.0,1.0,True,0.7318975329399109,0.2681024670600891,True,True,True,True,False
mbpp_0850,Description_Simple,1.0,1.0,1.0,1.0,True,0.4632413685321808,0.5367586314678192,False,True,False,False,False
mbpp_0866,Description_Simple,1.0,1.0,1.0,1.0,True,0.7542358636856079,0.2457641363143921,True,True,True,True,False
mbpp_0031,Description_Simple,1.0,1.0,1.0,1.0,True,0.6927087306976318,0.30729126930236816,True,True,True,True,False
mbpp_0074,Description_Simple,1.0,1.0,1.0,1.0,True,0.509888231754303,0.490111768245697,True,True,True,True,False
mbpp_0453,Description_Simple,1.0,1.0,1.0,1.0,True,0.8032119870185852,0.1967880129814148,True,True,True,True,False
mbpp_0463,Description_Simple,0.4,0.4,0.4,0.4,False,0.7471631765365601,0.34716317653656004,False,False,True,False,False
mbpp_0854,Description_Simple,1.0,1.0,1.0,1.0,True,0.48555049300193787,0.5144495069980621,False,True,False,False,False
mbpp_0129,Description_Simple,0.1,0.1,0.1,0.1,False,0.6298742890357971,0.5298742890357971,False,False,True,False,False
mbpp_0469,Description_Simple,1.0,1.0,1.0,1.0,True,0.6894683241844177,0.3105316758155823,True,True,True,True,False
mbpp_0113,Description_Simple,0.7,0.7,0.7,0.7,True,0.5821303725242615,0.11786962747573848,True,True,True,True,False
mbpp_0306,Description_Simple,0.2,0.2,0.2,0.2,False,0.5892183780670166,0.3892183780670166,False,False,True,False,False
mbpp_0247,Description_Simple,0.9,0.9,0.9,0.9,True,0.7910144329071045,0.10898556709289553,True,True,True,True,False
mbpp_0382,Description_Simple,1.0,1.0,1.0,1.0,True,0.6838303804397583,0.3161696195602417,True,True,True,True,False
mbpp_0639,Description_Simple,0.2,0.2,0.2,0.2,False,0.5525010228157043,0.35250102281570433,False,False,True,False,False
mbpp_0107,Description_Simple,0.1,0.1,0.1,0.1,False,0.6634496450424194,0.5634496450424195,False,False,True,False,False
mbpp_0689,Description_Simple,0.7,0.7,0.7,0.7,True,0.8373421430587769,0.1373421430587769,True,True,True,True,False
mbpp_0466,Description_Simple,1.0,1.0,1.0,1.0,True,0.7287656664848328,0.27123433351516724,True,True,True,True,False
mbpp_0239,Description_Simple,1.0,1.0,1.0,1.0,True,0.6954017877578735,0.30459821224212646,True,True,True,True,False
mbpp_0826,Description_Simple,0.4,0.4,0.4,0.4,False,0.6807669997215271,0.2807669997215271,False,False,True,False,False
mbpp_0121,Description_Simple,1.0,1.0,1.0,1.0,True,0.4488877058029175,0.5511122941970825,False,True,False,False,False
mbpp_0885,Description_Simple,1.0,1.0,1.0,1.0,True,0.7450957298278809,0.25490427017211914,True,True,True,True,False
mbpp_0108,Description_Simple,0.7,0.7,0.7,0.7,True,0.6914411783218384,0.008558821678161577,True,True,True,True,False
mbpp_0485,Description_Simple,1.0,1.0,1.0,1.0,True,0.6763694882392883,0.32363051176071167,True,True,True,True,False
mbpp_0181,Description_Simple,1.0,1.0,1.0,1.0,True,0.7411617636680603,0.2588382363319397,True,True,True,True,False
mbpp_0570,Description_Simple,0.3,0.3,0.3,0.3,False,0.4708704650402069,0.17087046504020692,True,False,False,False,True
mbpp_0231,Description_Simple,1.0,1.0,1.0,1.0,True,0.5395744442939758,0.46042555570602417,True,True,True,True,False
mbpp_0397,Description_Simple,1.0,1.0,1.0,1.0,True,0.626554012298584,0.373445987701416,True,True,True,True,False
mbpp_0685,Description_Simple,1.0,1.0,1.0,1.0,True,0.7470588684082031,0.2529411315917969,True,True,True,True,False
mbpp_0863,Description_Simple,1.0,1.0,1.0,1.0,True,0.7058593034744263,0.29414069652557373,True,True,True,True,False
mbpp_0526,Description_Simple,0.9,0.9,0.9,0.9,True,0.7059952616691589,0.1940047383308411,True,True,True,True,False
mbpp_0971,Description_Simple,1.0,1.0,1.0,1.0,True,0.5271705985069275,0.4728294014930725,True,True,True,True,False
mbpp_0745,Description_Simple,0.6,0.6,0.6,0.6,True,0.6797447204589844,0.0797447204589844,True,True,True,True,False
mbpp_0943,Description_Simple,0.2,0.2,0.2,0.2,False,0.4512883722782135,0.2512883722782135,True,False,False,False,True
mbpp_0632,Description_Simple,0.6,0.6,0.6,0.6,True,0.7627265453338623,0.16272654533386233,True,True,True,True,False
mbpp_0256,Description_Simple,1.0,1.0,1.0,1.0,True,0.6196047067642212,0.3803952932357788,True,True,True,True,False
mbpp_0054,Description_Simple,1.0,1.0,1.0,1.0,True,0.6598075032234192,0.3401924967765808,True,True,True,True,False
mbpp_0597,Description_Simple,0.4,0.4,0.4,0.4,False,0.6094584465026855,0.20945844650268552,False,False,True,False,False
mbpp_0620,Description_Simple,1.0,1.0,1.0,1.0,True,0.6442148089408875,0.35578519105911255,True,True,True,True,False
mbpp_0476,Description_Simple,0.1,0.1,0.1,0.1,False,0.5715473890304565,0.47154738903045657,False,False,True,False,False
mbpp_0588,Description_Simple,0.9,0.9,0.9,0.9,True,0.6626827716827393,0.23731722831726076,True,True,True,True,False
mbpp_0922,Description_Simple,1.0,1.0,1.0,1.0,True,0.7537320852279663,0.2462679147720337,True,True,True,True,False
mbpp_0415,Description_Simple,0.9,0.9,0.9,0.9,True,0.8390210270881653,0.06097897291183474,True,True,True,True,False
mbpp_0918,Description_Simple,1.0,1.0,1.0,1.0,True,0.5925344824790955,0.40746551752090454,True,True,True,True,False
mbpp_0342,Description_Simple,1.0,1.0,1.0,1.0,True,0.549219012260437,0.450780987739563,True,True,True,True,False
mbpp_0751,Description_Simple,1.0,1.0,1.0,1.0,True,0.4697398841381073,0.5302601158618927,False,True,False,False,False
mbpp_0531,Description_Simple,1.0,1.0,1.0,1.0,True,0.7158370614051819,0.2841629385948181,True,True,True,True,False
mbpp_0448,Description_Simple,1.0,1.0,1.0,1.0,True,0.7463586330413818,0.25364136695861816,True,True,True,True,False
mbpp_0622,Description_Simple,1.0,1.0,1.0,1.0,True,0.7073845863342285,0.2926154136657715,True,True,True,True,False
mbpp_0819,Description_Simple,0.9,0.9,0.9,0.9,True,0.47311341762542725,0.4268865823745728,False,True,False,False,False
mbpp_0702,Description_Simple,1.0,1.0,1.0,1.0,True,0.5709787607192993,0.4290212392807007,True,True,True,True,False
mbpp_0853,Description_Simple,1.0,1.0,1.0,1.0,True,0.6789823174476624,0.32101768255233765,True,True,True,True,False
mbpp_0714,Description_Simple,0.0,0.0,0.0,0.0,False,0.45409274101257324,0.45409274101257324,True,False,False,False,True
mbpp_0141,Description_Simple,1.0,1.0,1.0,1.0,True,0.6882845759391785,0.31171542406082153,True,True,True,True,False
mbpp_0717,Description_Simple,0.7,0.7,0.7,0.7,True,0.437915176153183,0.26208482384681697,False,True,False,False,False
mbpp_0374,Description_Simple,0.2,0.2,0.2,0.2,False,0.7108409404754639,0.5108409404754639,False,False,True,False,False
mbpp_0071,Description_Simple,1.0,1.0,1.0,1.0,True,0.6811931133270264,0.31880688667297363,True,True,True,True,False
mbpp_0131,Description_Simple,1.0,1.0,1.0,1.0,True,0.7365154027938843,0.2634845972061157,True,True,True,True,False
mbpp_0122,Description_Simple,0.1,0.1,0.1,0.1,False,0.35673826932907104,0.25673826932907107,True,False,False,False,True
mbpp_0175,Description_Simple,1.0,1.0,1.0,1.0,True,0.7542285323143005,0.24577146768569946,True,True,True,True,False
mbpp_0386,Description_Simple,1.0,1.0,1.0,1.0,True,0.8172644972801208,0.18273550271987915,True,True,True,True,False
mbpp_0846,Description_Simple,1.0,1.0,1.0,1.0,True,0.6695619225502014,0.3304380774497986,True,True,True,True,False
mbpp_0652,Description_Simple,0.4,0.4,0.4,0.4,False,0.5580296516418457,0.15802965164184568,False,False,True,False,False
mbpp_0001,Description_Simple,0.9,0.9,0.9,0.9,True,0.639229416847229,0.260770583152771,True,True,True,True,False
mbpp_0395,Description_Simple,1.0,1.0,1.0,1.0,True,0.7199188470840454,0.2800811529159546,True,True,True,True,False
mbpp_0829,Description_Simple,0.6,0.6,0.6,0.6,True,0.6121671795845032,0.012167179584503196,True,True,True,True,False
mbpp_0661,Description_Simple,1.0,1.0,1.0,1.0,True,0.5252377986907959,0.4747622013092041,True,True,True,True,False
mbpp_0492,Description_Simple,1.0,1.0,1.0,1.0,True,0.6202804446220398,0.3797195553779602,True,True,True,True,False
mbpp_0020,Description_Simple,1.0,1.0,1.0,1.0,True,0.6155104637145996,0.3844895362854004,True,True,True,True,False
mbpp_0038,Description_Simple,1.0,1.0,1.0,1.0,True,0.4741816222667694,0.5258183777332306,False,True,False,False,False
mbpp_0070,Description_Simple,0.3,0.3,0.3,0.3,False,0.594612717628479,0.294612717628479,False,False,True,False,False
mbpp_0496,Description_Simple,0.8,0.8,0.8,0.8,True,0.6420142650604248,0.15798573493957524,True,True,True,True,False
mbpp_0594,Description_Simple,1.0,1.0,1.0,1.0,True,0.5258609652519226,0.4741390347480774,True,True,True,True,False
mbpp_0576,Description_Simple,0.9,0.9,0.9,0.9,True,0.5586022734642029,0.34139772653579714,True,True,True,True,False
mbpp_0508,Description_Simple,1.0,1.0,1.0,1.0,True,0.6116814017295837,0.38831859827041626,True,True,True,True,False
mbpp_0032,Description_Simple,1.0,1.0,1.0,1.0,True,0.7523999810218811,0.2476000189781189,True,True,True,True,False
mbpp_0684,Description_Simple,0.7,0.7,0.7,0.7,True,0.5259525775909424,0.17404742240905757,True,True,True,True,False
mbpp_0810,Description_Simple,0.3,0.3,0.3,0.3,False,0.479477196931839,0.179477196931839,True,False,False,False,True
mbpp_0784,Description_Simple,1.0,1.0,1.0,1.0,True,0.42983582615852356,0.5701641738414764,False,True,False,False,False
mbpp_0428,Description_Simple,1.0,1.0,1.0,1.0,True,0.6482545137405396,0.35174548625946045,True,True,True,True,False
mbpp_0608,Description_Simple,1.0,1.0,1.0,1.0,True,0.6357751488685608,0.3642248511314392,True,True,True,True,False
mbpp_0158,Description_Simple,0.4,0.4,0.4,0.4,False,0.4292210042476654,0.029221004247665383,True,False,False,False,True
mbpp_0781,Description_Simple,1.0,1.0,1.0,1.0,True,0.7699337601661682,0.2300662398338318,True,True,True,True,False
mbpp_0506,Description_Simple,1.0,1.0,1.0,1.0,True,0.6276726722717285,0.3723273277282715,True,True,True,True,False
mbpp_0283,Description_Simple,0.6,0.6,0.6,0.6,True,0.4883783459663391,0.11162165403366087,False,True,False,False,False
mbpp_0362,Description_Simple,1.0,1.0,1.0,1.0,True,0.5369734168052673,0.46302658319473267,True,True,True,True,False
mbpp_0856,Description_Simple,1.0,1.0,1.0,1.0,True,0.7738211750984192,0.2261788249015808,True,True,True,True,False
mbpp_0869,Description_Simple,0.5,0.5,0.5,0.5,True,0.594208300113678,0.09420830011367798,True,True,True,True,False
mbpp_0602,Description_Simple,1.0,1.0,1.0,1.0,True,0.633637547492981,0.36636245250701904,True,True,True,True,False
mbpp_0011,Description_Simple,1.0,1.0,1.0,1.0,True,0.5536924600601196,0.44630753993988037,True,True,True,True,False
mbpp_0721,Description_Simple,0.2,0.2,0.2,0.2,False,0.7473777532577515,0.5473777532577515,False,False,True,False,False
mbpp_0130,Description_Simple,0.8,0.8,0.8,0.8,True,0.6184661984443665,0.1815338015556336,True,True,True,True,False
mbpp_0232,Description_Simple,1.0,1.0,1.0,1.0,True,0.5358842015266418,0.46411579847335815,True,True,True,True,False
mbpp_0034,Description_Simple,1.0,1.0,1.0,1.0,True,0.5178477764129639,0.48215222358703613,True,True,True,True,False
mbpp_0029,Description_Simple,0.8,0.8,0.8,0.8,True,0.7052325010299683,0.09476749897003178,True,True,True,True,False
mbpp_0659,Description_Simple,0.9,0.9,0.9,0.9,True,0.6065338850021362,0.2934661149978638,True,True,True,True,False
mbpp_0304,Description_Simple,0.0,0.0,0.0,0.0,False,0.45004767179489136,0.45004767179489136,True,False,False,False,True
mbpp_0604,Description_Simple,0.8,0.8,0.8,0.8,True,0.5802684426307678,0.21973155736923222,True,True,True,True,False
mbpp_0207,Description_Simple,1.0,1.0,1.0,1.0,True,0.6907569169998169,0.3092430830001831,True,True,True,True,False
mbpp_0275,Description_Simple,0.0,0.0,0.0,0.0,False,0.5713435411453247,0.5713435411453247,False,False,True,False,False
mbpp_0842,Description_Simple,0.7,0.7,0.7,0.7,True,0.6213576793670654,0.07864232063293453,True,True,True,True,False
mbpp_0192,Description_Simple,1.0,1.0,1.0,1.0,True,0.6126736998558044,0.38732630014419556,True,True,True,True,False
mbpp_0366,Description_Simple,1.0,1.0,1.0,1.0,True,0.7299234867095947,0.2700765132904053,True,True,True,True,False
mbpp_0510,Description_Simple,0.0,0.0,0.0,0.0,False,0.30127376317977905,0.30127376317977905,True,False,False,False,True
mbpp_0188,Description_Simple,0.4,0.4,0.4,0.4,False,0.6745853424072266,0.27458534240722654,False,False,True,False,False
mbpp_0577,Description_Simple,1.0,1.0,1.0,1.0,True,0.7393321990966797,0.2606678009033203,True,True,True,True,False
