Sub_Directory,Description_Type,LLM_GPT4.5_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p02921,Description_Detailed,0.0,0.0,0.0,False,0.26333874464035034,0.26333874464035034,True,False,False,False,True
p02921,Description_Fewshot,0.1,0.0,0.05,False,0.19808198511600494,0.14808198511600495,True,False,False,False,True
p02921,Description_Reason,1.0,1.0,1.0,True,0.11769400537014008,0.8823059946298599,False,True,False,False,False
p02921,Description_Simple,0.1,0.1,0.1,False,0.28279173374176025,0.18279173374176025,True,False,False,False,True
p02921,Description_Vague,0.0,0.0,0.0,False,0.46391981840133667,0.46391981840133667,True,False,False,False,True
p02419,Description_Detailed,0.0,1.0,0.5,True,0.43383023142814636,0.06616976857185364,False,True,False,False,False
p02419,Description_Fewshot,1.0,0.0,0.5,True,0.178754985332489,0.321245014667511,False,True,False,False,False
p02419,Description_Reason,0.0,0.0,0.0,False,0.24591964483261108,0.24591964483261108,True,False,False,False,True
p02419,Description_Simple,0.0,0.0,0.0,False,0.136866956949234,0.136866956949234,True,False,False,False,True
p02419,Description_Vague,0.0,0.0,0.0,False,0.4547269642353058,0.4547269642353058,True,False,False,False,True
p03107,Description_Detailed,0.0,0.0,0.0,False,0.1244654729962349,0.1244654729962349,True,False,False,False,True
p03107,Description_Fewshot,0.0,0.0,0.0,False,0.07823341339826584,0.07823341339826584,True,False,False,False,True
p03107,Description_Reason,0.0,0.0,0.0,False,0.038603756576776505,0.038603756576776505,True,False,False,False,True
p03107,Description_Simple,0.0,0.1,0.05,False,0.40035346150398254,0.35035346150398256,True,False,False,False,True
p03107,Description_Vague,0.0,0.0,0.0,False,0.06375434994697571,0.06375434994697571,True,False,False,False,True
p02256,Description_Detailed,0.0,0.1,0.05,False,0.14041170477867126,0.09041170477867126,True,False,False,False,True
p02256,Description_Fewshot,0.0,0.0,0.0,False,0.30854031443595886,0.30854031443595886,True,False,False,False,True
p02256,Description_Reason,0.0,0.0,0.0,False,0.1320778876543045,0.1320778876543045,True,False,False,False,True
p02256,Description_Simple,0.0,0.0,0.0,False,0.007450095843523741,0.007450095843523741,True,False,False,False,True
p02256,Description_Vague,0.0,0.0,0.0,False,0.24200958013534546,0.24200958013534546,True,False,False,False,True
p02801,Description_Detailed,0.0,0.0,0.0,False,0.10879383981227875,0.10879383981227875,True,False,False,False,True
p02801,Description_Fewshot,1.0,0.0,0.5,True,0.4378262162208557,0.06217378377914429,False,True,False,False,False
p02801,Description_Reason,1.0,0.0,0.5,True,0.22873014211654663,0.27126985788345337,False,True,False,False,False
p02801,Description_Simple,0.0,0.0,0.0,False,0.11749245226383209,0.11749245226383209,True,False,False,False,True
p02801,Description_Vague,0.0,1.0,0.5,True,0.1862611174583435,0.3137388825416565,False,True,False,False,False
p02766,Description_Detailed,0.0,0.0,0.0,False,0.08724725246429443,0.08724725246429443,True,False,False,False,True
