Sub_Directory,Description_Type,Judge_1_Score,Judge_2_Score,Judge_3_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p03456,Description_Simple,0.9,0.9,0.9,0.9,True,0.6110514402389526,0.2889485597610474,True,True,True,True,False
p03493,Description_Simple,0.9,0.9,0.9,0.9,True,0.6305269002914429,0.26947309970855715,True,True,True,True,False
p02921,Description_Simple,0.6,0.6,0.6,0.6,True,0.5571886301040649,0.042811369895935036,True,True,True,True,False
p02577,Description_Simple,0.9,0.9,0.9,0.9,True,0.727459728717804,0.17254027128219607,True,True,True,True,False
p02773,Description_Simple,0.6,0.6,0.6,0.6,True,0.5777251720428467,0.022274827957153298,True,True,True,True,False
p02910,Description_Simple,0.6,0.6,0.6,0.6,True,0.5138036012649536,0.08619639873504636,True,True,True,True,False
p02988,Description_Simple,0.9,0.6,0.75,0.75,True,0.5030543208122253,0.24694567918777466,True,True,True,True,False
p02917,Description_Simple,0.6,0.6,0.6,0.6,True,0.5639304518699646,0.03606954813003538,True,True,True,True,False
p03035,Description_Simple,0.2,0.2,0.2,0.2,False,0.34869474172592163,0.14869474172592162,True,False,False,False,True
p03494,Description_Simple,0.6,0.6,0.6,0.6,True,0.5439801812171936,0.056019818782806374,True,True,True,True,False
p02711,Description_Simple,0.2,0.2,0.2,0.2,False,0.43377161026000977,0.23377161026000975,True,False,False,False,True
p03469,Description_Simple,0.6,0.6,0.6,0.6,True,0.6574631929397583,0.05746319293975832,True,True,True,True,False
p03059,Description_Simple,0.6,0.6,0.6,0.6,True,0.3340539336204529,0.2659460663795471,False,True,False,False,False
p02381,Description_Simple,0.6,0.6,0.6,0.6,True,0.6791498064994812,0.07914980649948122,True,True,True,True,False
p02729,Description_Simple,0.2,0.2,0.2,0.2,False,0.39484596252441406,0.19484596252441405,True,False,False,False,True
p02570,Description_Simple,0.9,0.9,0.9,0.9,True,0.5332643389701843,0.3667356610298157,True,True,True,True,False
p03434,Description_Simple,0.9,0.9,0.9,0.9,True,0.7340993285179138,0.1659006714820862,True,True,True,True,False
p03854,Description_Simple,0.6,0.6,0.6,0.6,True,0.5563453435897827,0.04365465641021726,True,True,True,True,False
p02388,Description_Simple,0.9,0.9,0.9,0.9,True,0.824745237827301,0.075254762172699,True,True,True,True,False
p03457,Description_Simple,0.9,0.9,0.9,0.9,True,0.6251674890518188,0.2748325109481812,True,True,True,True,False
p02772,Description_Simple,0.2,0.2,0.2,0.2,False,0.7934155464172363,0.5934155464172364,False,False,True,False,False
p02981,Description_Simple,0.6,0.4,0.5,0.55,True,0.25229039788246155,0.2977096021175385,False,True,False,False,False
p02576,Description_Simple,0.4,0.4,0.4,0.4,False,0.3133181631565094,0.08668183684349062,True,False,False,False,True
p02571,Description_Simple,0.4,0.4,0.4,0.4,False,0.3804568648338318,0.019543135166168235,True,False,False,False,True
p02786,Description_Simple,0.0,0.1,0.05,0.025,False,0.20569276809692383,0.18069276809692383,True,False,False,False,True
p02547,Description_Simple,0.3,0.3,0.3,0.3,False,0.5458803772926331,0.24588037729263307,False,False,True,False,False
p02916,Description_Simple,0.4,0.4,0.4,0.4,False,0.30139070749282837,0.09860929250717165,True,False,False,False,True
p04012,Description_Simple,0.9,0.9,0.9,0.9,True,0.6624741554260254,0.23752584457397463,True,True,True,True,False
p03239,Description_Simple,0.2,0.2,0.2,0.2,False,0.2808588743209839,0.08085887432098388,True,False,False,False,True
p02718,Description_Simple,0.9,0.9,0.9,0.9,True,0.44271498918533325,0.45728501081466677,False,True,False,False,False
p02911,Description_Simple,0.2,0.1,0.15000000000000002,0.17500000000000002,False,0.4105437695980072,0.23554376959800719,True,False,False,False,True
p02582,Description_Simple,0.1,0.1,0.1,0.1,False,0.3752574026584625,0.27525740265846255,True,False,False,False,True
p02719,Description_Simple,0.6,0.6,0.6,0.6,True,0.5582911372184753,0.041708862781524636,True,True,True,True,False
p03435,Description_Simple,0.2,0.2,0.2,0.2,False,0.4725845456123352,0.2725845456123352,True,False,False,False,True
p03060,Description_Simple,0.2,0.3,0.25,0.225,False,0.32894986867904663,0.10394986867904663,True,False,False,False,True
p02987,Description_Simple,0.6,0.6,0.6,0.6,True,0.4536755383014679,0.14632446169853208,False,True,False,False,False
p02389,Description_Simple,0.1,0.0,0.05,0.07500000000000001,False,0.4157053232192993,0.3407053232192993,True,False,False,False,True
p02801,Description_Simple,0.6,0.9,0.75,0.75,True,0.6555743217468262,0.09442567825317383,True,True,True,True,False
p02263,Description_Simple,0.6,0.6,0.6,0.6,True,0.6020866632461548,0.0020866632461548074,True,True,True,True,False
p02945,Description_Simple,0.2,0.2,0.2,0.2,False,0.5448090434074402,0.3448090434074402,False,False,True,False,False
p02989,Description_Simple,0.6,0.6,0.6,0.6,True,0.42237621545791626,0.17762378454208372,False,True,False,False,False
p03775,Description_Simple,0.9,0.6,0.75,0.75,True,0.36947694420814514,0.38052305579185486,False,True,False,False,False
p02717,Description_Simple,0.0,0.0,0.0,0.0,False,0.3903915286064148,0.3903915286064148,True,False,False,False,True
p02578,Description_Simple,0.6,0.6,0.6,0.6,True,0.410439670085907,0.189560329914093,False,True,False,False,False
p02899,Description_Simple,0.6,0.6,0.6,0.6,True,0.3201826214790344,0.27981737852096555,False,True,False,False,False
p03316,Description_Simple,0.9,0.9,0.9,0.9,True,0.7324937582015991,0.1675062417984009,True,True,True,True,False
p02830,Description_Simple,0.6,0.6,0.6,0.6,True,0.39377719163894653,0.20622280836105344,False,True,False,False,False
p02264,Description_Simple,0.6,0.6,0.6,0.6,True,0.6508988738059998,0.05089887380599978,True,True,True,True,False
p02897,Description_Simple,0.0,0.0,0.0,0.0,False,0.44689732789993286,0.44689732789993286,True,False,False,False,True
p02255,Description_Simple,0.9,0.9,0.9,0.9,True,0.7001049518585205,0.19989504814147951,True,True,True,True,False
p02404,Description_Simple,0.8,0.8,0.8,0.8,True,0.46480250358581543,0.3351974964141846,False,True,False,False,False
p03720,Description_Simple,0.6,0.6,0.6,0.6,True,0.292278915643692,0.30772108435630796,False,True,False,False,False
p03146,Description_Simple,0.5,0.6,0.55,0.575,True,0.3837335705757141,0.19126642942428584,False,True,False,False,False
p02898,Description_Simple,0.9,0.9,0.9,0.9,True,0.4803261160850525,0.41967388391494753,False,True,False,False,False
p02639,Description_Simple,0.6,0.6,0.6,0.6,True,0.31702932715415955,0.28297067284584043,False,True,False,False,False
p02836,Description_Simple,0.5,0.2,0.35,0.275,False,0.40297555923461914,0.12797555923461912,True,False,False,False,True
p03147,Description_Simple,0.2,0.2,0.2,0.2,False,0.4217188060283661,0.22171880602836608,True,False,False,False,True
p02403,Description_Simple,0.8,0.8,0.8,0.8,True,0.5104768872261047,0.2895231127738953,True,True,True,True,False
p02831,Description_Simple,0.6,0.6,0.6,0.6,True,0.5930869579315186,0.006913042068481423,True,True,True,True,False
p02405,Description_Simple,0.6,0.6,0.6,0.6,True,0.4715631902217865,0.12843680977821348,False,True,False,False,False
p02402,Description_Simple,0.9,0.9,0.9,0.9,True,0.6033462285995483,0.2966537714004517,True,True,True,True,False
p02416,Description_Simple,0.7,0.6,0.6499999999999999,0.625,True,0.7238431572914124,0.09884315729141235,True,True,True,True,False
p02699,Description_Simple,0.9,0.6,0.75,0.75,True,0.6700003743171692,0.07999962568283081,True,True,True,True,False
p02411,Description_Simple,0.9,0.9,0.9,0.9,True,0.6795358657836914,0.22046413421630862,True,True,True,True,False
